regime,n,nb,ratio,skew,pc,kp,kvs,kv_big,kv_mean,t_mean_us,t_max_us,t_skew_us,alpha
mixed,4,1,0.25,4.0,32,512,1024,4096,1792,343.071,683.198,420.35,0.2272
mixed,4,1,0.25,4.0,32,512,2048,8192,3584,595.809,1299.517,672.193,0.1085
mixed,4,1,0.25,4.0,32,1024,128,512,224,143.776,215.967,168.897,0.348
mixed,4,1,0.25,4.0,32,1024,256,1024,448,200.032,262.207,198.175,-0.0299
mixed,4,1,0.25,4.0,32,1024,512,2048,896,240.511,383.262,290.624,0.3511
mixed,4,1,0.25,4.0,32,1024,1024,4096,1792,346.174,676.703,441.536,0.2885
mixed,4,1,0.25,4.0,32,1024,2048,8192,3584,595.39,1290.814,699.006,0.149
mixed,4,1,0.25,4.0,32,2048,128,512,224,183.998,287.743,209.056,0.2415
mixed,4,1,0.25,4.0,32,2048,256,1024,448,245.76,333.216,255.233,0.1083
mixed,4,1,0.25,4.0,32,2048,512,2048,896,319.711,402.016,301.185,-0.2251
mixed,4,1,0.25,4.0,32,2048,1024,4096,1792,373.023,686.334,446.142,0.2334
mixed,4,1,0.25,4.0,32,2048,2048,8192,3584,605.501,1278.141,752.766,0.2189
mixed,4,1,0.25,4.0,32,4096,128,512,224,261.856,372.444,285.95,0.2179
mixed,4,1,0.25,4.0,32,4096,256,1024,448,322.367,441.76,345.409,0.193
mixed,4,1,0.25,4.0,32,4096,512,2048,896,416.253,562.783,418.399,0.0146
mixed,4,1,0.25,4.0,32,4096,1024,4096,1792,543.454,708.574,508.061,-0.2143
mixed,4,1,0.25,4.0,32,4096,2048,8192,3584,651.934,1269.308,842.525,0.3087
mixed,4,1,0.25,4.0,64,0,128,512,224,75.712,181.438,114.4,0.3659
mixed,4,1,0.25,4.0,64,0,256,1024,448,133.088,251.807,170.56,0.3156
mixed,4,1,0.25,4.0,64,0,512,2048,896,227.198,389.952,252.895,0.1579
mixed,4,1,0.25,4.0,64,0,1024,4096,1792,353.473,706.557,385.855,0.0917
mixed,4,1,0.25,4.0,64,0,2048,8192,3584,616.575,1306.717,638.016,0.0311
mixed,4,1,0.25,4.0,64,512,128,512,224,123.391,193.792,133.055,0.1373
mixed,4,1,0.25,4.0,64,512,256,1024,448,160.034,250.558,196.575,0.4037
mixed,4,1,0.25,4.0,64,512,512,2048,896,219.294,378.623,289.856,0.4429
mixed,4,1,0.25,4.0,64,512,1024,4096,1792,342.368,682.973,422.24,0.2345
mixed,4,1,0.25,4.0,64,512,2048,8192,3584,596.959,1304.605,670.302,0.1036
mixed,4,1,0.25,4.0,64,1024,128,512,224,145.28,217.728,168.671,0.3229
mixed,4,1,0.25,4.0,64,1024,256,1024,448,197.983,263.743,199.264,0.0195
mixed,4,1,0.25,4.0,64,1024,512,2048,896,242.816,383.456,291.711,0.3477
mixed,4,1,0.25,4.0,64,1024,1024,4096,1792,347.71,683.68,445.664,0.2916
mixed,4,1,0.25,4.0,64,1024,2048,8192,3584,597.471,1294.302,698.814,0.1454
mixed,4,1,0.25,4.0,64,2048,128,512,224,186.016,289.758,207.424,0.2064
mixed,4,1,0.25,4.0,64,2048,256,1024,448,247.104,334.593,256.063,0.1024
mixed,4,1,0.25,4.0,64,2048,512,2048,896,320.959,400.543,303.007,-0.2256
mixed,4,1,0.25,4.0,64,2048,1024,4096,1792,374.911,688.19,450.56,0.2415
mixed,4,1,0.25,4.0,64,2048,2048,8192,3584,606.431,1283.643,754.623,0.2188
mixed,4,1,0.25,4.0,64,4096,128,512,224,262.176,370.657,285.47,0.2147
mixed,4,1,0.25,4.0,64,4096,256,1024,448,324.897,440.158,348.19,0.2021
mixed,4,1,0.25,4.0,64,4096,512,2048,896,415.551,570.622,419.902,0.0281
mixed,4,1,0.25,4.0,64,4096,1024,4096,1792,543.805,707.23,508.831,-0.214
mixed,4,1,0.25,4.0,64,4096,2048,8192,3584,652.413,1276.509,845.63,0.3096
mixed,4,1,0.25,4.0,128,0,128,512,224,96.769,184.511,130.559,0.3851
mixed,4,1,0.25,4.0,128,0,256,1024,448,148.514,255.263,180.0,0.295
mixed,4,1,0.25,4.0,128,0,512,2048,896,227.262,387.552,262.143,0.2176
mixed,4,1,0.25,4.0,128,0,1024,4096,1792,351.423,705.854,403.135,0.1459
mixed,4,1,0.25,4.0,128,0,2048,8192,3584,617.951,1321.501,659.582,0.0592
mixed,4,1,0.25,4.0,128,512,128,512,224,152.511,233.023,169.121,0.2063
mixed,4,1,0.25,4.0,128,512,256,1024,448,188.192,294.911,220.479,0.3025
mixed,4,1,0.25,4.0,128,512,512,2048,896,267.776,412.798,301.343,0.2315
mixed,4,1,0.25,4.0,128,512,1024,4096,1792,385.374,676.799,434.592,0.1689
mixed,4,1,0.25,4.0,128,512,2048,8192,3584,596.158,1309.886,722.974,0.1777
mixed,4,1,0.25,4.0,128,1024,128,512,224,187.807,257.184,195.295,0.1079
mixed,4,1,0.25,4.0,128,1024,256,1024,448,234.208,325.535,239.52,0.0582
mixed,4,1,0.25,4.0,128,1024,512,2048,896,298.495,442.079,323.934,0.1772
mixed,4,1,0.25,4.0,128,1024,1024,4096,1792,411.326,686.014,446.624,0.1285
mixed,4,1,0.25,4.0,128,1024,2048,8192,3584,606.909,1286.365,763.005,0.2297
mixed,4,1,0.25,4.0,128,2048,128,512,224,263.871,339.166,274.238,0.1377
mixed,4,1,0.25,4.0,128,2048,256,1024,448,295.487,375.198,312.797,0.2172
mixed,4,1,0.25,4.0,128,2048,512,2048,896,376.448,504.606,359.904,-0.1291
mixed,4,1,0.25,4.0,128,2048,1024,4096,1792,468.351,767.325,507.585,0.1312
mixed,4,1,0.25,4.0,128,2048,2048,8192,3584,703.489,1265.122,797.375,0.1672
mixed,4,1,0.25,4.0,128,4096,128,512,224,420.735,469.024,417.437,-0.0683
mixed,4,1,0.25,4.0,128,4096,256,1024,448,440.702,508.125,453.568,0.1908
mixed,4,1,0.25,4.0,128,4096,512,2048,896,489.759,635.295,510.11,0.1398
mixed,4,1,0.25,4.0,128,4096,1024,4096,1792,629.022,897.151,580.51,-0.1809
mixed,4,1,0.25,4.0,128,4096,2048,8192,3584,826.143,1354.24,912.064,0.1627
mixed,4,1,0.25,4.0,256,0,128,512,224,127.518,210.4,160.958,0.4035
mixed,4,1,0.25,4.0,256,0,256,1024,448,180.224,274.111,212.386,0.3426
mixed,4,1,0.25,4.0,256,0,512,2048,896,248.831,396.799,291.486,0.2883
mixed,4,1,0.25,4.0,256,0,1024,4096,1792,366.75,688.156,431.007,0.1999
mixed,4,1,0.25,4.0,256,0,2048,8192,3584,608.606,1318.43,695.552,0.1225
mixed,4,1,0.25,4.0,256,512,128,512,224,210.176,284.094,227.968,0.2407
mixed,4,1,0.25,4.0,256,512,256,1024,448,248.542,341.118,276.128,0.298
mixed,4,1,0.25,4.0,256,512,512,2048,896,317.888,465.374,351.103,0.2252
mixed,4,1,0.25,4.0,256,512,1024,4096,1792,433.472,702.11,497.663,0.2389
mixed,4,1,0.25,4.0,256,512,2048,8192,3584,636.925,1266.717,774.014,0.2177
mixed,4,1,0.25,4.0,256,1024,128,512,224,270.686,334.304,281.919,0.1766
mixed,4,1,0.25,4.0,256,1024,256,1024,448,308.896,388.256,316.031,0.0899
mixed,4,1,0.25,4.0,256,1024,512,2048,896,366.464,508.286,396.798,0.2139
mixed,4,1,0.25,4.0,256,1024,1024,4096,1792,476.352,758.335,555.87,0.282
mixed,4,1,0.25,4.0,256,1024,2048,8192,3584,701.214,1278.813,827.519,0.2187
mixed,4,1,0.25,4.0,256,2048,128,512,224,385.248,450.176,389.661,0.068
mixed,4,1,0.25,4.0,256,2048,256,1024,448,412.158,497.343,429.791,0.207
mixed,4,1,0.25,4.0,256,2048,512,2048,896,484.929,598.497,473.088,-0.1043
mixed,4,1,0.25,4.0,256,2048,1024,4096,1792,568.478,862.976,631.295,0.2133
mixed,4,1,0.25,4.0,256,2048,2048,8192,3584,795.838,1340.029,944.829,0.2738
mixed,4,1,0.25,4.0,256,4096,128,512,224,620.0,662.528,622.046,0.0481
mixed,4,1,0.25,4.0,256,4096,256,1024,448,645.15,707.807,649.631,0.0715
mixed,4,1,0.25,4.0,256,4096,512,2048,896,688.927,830.366,708.414,0.1378
mixed,4,1,0.25,4.0,256,4096,1024,4096,1792,822.718,1042.654,807.455,-0.0694
mixed,4,1,0.25,4.0,256,4096,2048,8192,3584,985.822,1550.685,1107.677,0.2157
mixed,4,1,0.25,4.0,512,0,128,512,224,233.6,304.608,255.997,0.3154
mixed,4,1,0.25,4.0,512,0,256,1024,448,272.384,363.295,308.928,0.402
mixed,4,1,0.25,4.0,512,0,512,2048,896,336.351,478.815,381.982,0.3203
mixed,4,1,0.25,4.0,512,0,1024,4096,1792,448.128,730.111,521.279,0.2594
mixed,4,1,0.25,4.0,512,0,2048,8192,3584,659.837,1342.428,800.478,0.206
mixed,4,1,0.25,4.0,512,512,128,512,224,357.919,420.095,372.575,0.2357
mixed,4,1,0.25,4.0,512,512,256,1024,448,393.631,473.791,414.24,0.2571
mixed,4,1,0.25,4.0,512,512,512,2048,896,445.247,598.88,491.71,0.3024
mixed,4,1,0.25,4.0,512,512,1024,4096,1792,565.471,859.39,641.535,0.2588
mixed,4,1,0.25,4.0,512,512,2048,8192,3584,794.207,1367.037,935.23,0.2462
mixed,4,1,0.25,4.0,512,1024,128,512,224,457.345,517.665,468.992,0.1931
mixed,4,1,0.25,4.0,512,1024,256,1024,448,493.888,562.079,506.143,0.1797
mixed,4,1,0.25,4.0,512,1024,512,2048,896,545.214,690.109,577.182,0.2206
mixed,4,1,0.25,4.0,512,1024,1024,4096,1792,656.957,954.461,733.854,0.2585
mixed,4,1,0.25,4.0,512,1024,2048,8192,3584,888.542,1434.685,1033.371,0.2652
mixed,4,1,0.25,4.0,512,2048,128,512,224,650.621,718.237,663.005,0.1832
mixed,4,1,0.25,4.0,512,2048,256,1024,448,689.631,769.533,708.031,0.2303
mixed,4,1,0.25,4.0,512,2048,512,2048,896,751.356,860.893,752.704,0.0123
mixed,4,1,0.25,4.0,512,2048,1024,4096,1792,838.526,1132.385,903.676,0.2217
mixed,4,1,0.25,4.0,512,2048,2048,8192,3584,1070.3,1637.18,1223.164,0.2697
mixed,4,1,0.25,4.0,512,4096,128,512,224,1057.183,1120.574,1067.326,0.16
mixed,4,1,0.25,4.0,512,4096,256,1024,448,1091.618,1177.949,1100.958,0.1082
mixed,4,1,0.25,4.0,512,4096,512,2048,896,1155.391,1284.51,1160.381,0.0386
mixed,4,1,0.25,4.0,512,4096,1024,4096,1792,1256.254,1482.269,1256.988,0.0032
mixed,4,1,0.25,4.0,512,4096,2048,8192,3584,1437.309,1998.332,1578.846,0.2523
mixed,4,1,0.25,4.0,1024,0,128,512,224,511.615,569.022,522.686,0.1929
mixed,4,1,0.25,4.0,1024,0,256,1024,448,546.11,631.552,566.304,0.2363
mixed,4,1,0.25,4.0,1024,0,512,2048,896,603.489,764.991,646.525,0.2665
mixed,4,1,0.25,4.0,1024,0,1024,4096,1792,728.063,1028.093,796.189,0.2271
mixed,4,1,0.25,4.0,1024,0,2048,8192,3584,964.252,1540.412,1108.67,0.2507
mixed,4,1,0.25,4.0,1024,512,128,512,224,720.768,778.398,732.35,0.201
mixed,4,1,0.25,4.0,1024,512,256,1024,448,758.271,835.037,771.487,0.1722
mixed,4,1,0.25,4.0,1024,512,512,2048,896,807.391,970.046,846.493,0.2404
mixed,4,1,0.25,4.0,1024,512,1024,4096,1792,935.199,1243.005,1003.999,0.2235
mixed,4,1,0.25,4.0,1024,512,2048,8192,3584,1185.31,1756.346,1322.269,0.2398
mixed,4,1,0.25,4.0,1024,1024,128,512,224,917.565,973.216,926.781,0.1656
mixed,4,1,0.25,4.0,1024,1024,256,1024,448,949.438,1025.821,962.814,0.1751
mixed,4,1,0.25,4.0,1024,1024,512,2048,896,1009.309,1154.718,1015.165,0.0403
mixed,4,1,0.25,4.0,1024,1024,1024,4096,1792,1119.131,1434.844,1181.499,0.1975
mixed,4,1,0.25,4.0,1024,1024,2048,8192,3584,1373.18,1947.869,1511.324,0.2404
mixed,4,1,0.25,4.0,1024,2048,128,512,224,1290.654,1359.804,1312.157,0.311
mixed,4,1,0.25,4.0,1024,2048,256,1024,448,1341.884,1411.006,1351.067,0.1329
mixed,4,1,0.25,4.0,1024,2048,512,2048,896,1389.501,1520.892,1394.206,0.0358
mixed,4,1,0.25,4.0,1024,2048,1024,4096,1792,1492.573,1802.01,1543.645,0.165
mixed,4,1,0.25,4.0,1024,2048,2048,8192,3584,1729.278,2326.742,1860.827,0.2202
mixed,4,1,0.25,4.0,1024,4096,128,512,224,2051.261,2131.803,2065.881,0.1815
mixed,4,1,0.25,4.0,1024,4096,256,1024,448,2104.796,2189.818,2123.416,0.219
mixed,4,1,0.25,4.0,1024,4096,512,2048,896,2179.546,2308.759,2177.114,-0.0188
mixed,4,1,0.25,4.0,1024,4096,1024,4096,1792,2280.411,2543.32,2273.979,-0.0245
mixed,4,1,0.25,4.0,1024,4096,2048,8192,3584,2465.658,3082.202,2600.889,0.2193
mixed,4,1,0.25,4.0,2048,0,128,512,224,1374.524,1434.269,1387.964,0.225
mixed,4,1,0.25,4.0,2048,0,256,1024,448,1418.299,1482.331,1422.493,0.0655
mixed,4,1,0.25,4.0,2048,0,512,2048,896,1465.341,1612.059,1503.9,0.2628
mixed,4,1,0.25,4.0,2048,0,1024,4096,1792,1574.012,1901.628,1646.939,0.2226
mixed,4,1,0.25,4.0,2048,0,2048,8192,3584,1827.419,2424.092,1989.18,0.2711
mixed,4,1,0.25,4.0,2048,512,128,512,224,1771.259,1832.924,1783.482,0.1982
mixed,4,1,0.25,4.0,2048,512,256,1024,448,1845.817,1890.907,1854.171,0.1853
mixed,4,1,0.25,4.0,2048,512,512,2048,896,1865.883,2000.284,1872.794,0.0514
mixed,4,1,0.25,4.0,2048,512,1024,4096,1792,1983.581,2300.602,2032.348,0.1538
mixed,4,1,0.25,4.0,2048,512,2048,8192,3584,2226.618,2832.857,2420.793,0.3203
mixed,4,1,0.25,4.0,2048,1024,128,512,224,2144.058,2216.571,2158.653,0.2013
mixed,4,1,0.25,4.0,2048,1024,256,1024,448,2188.602,2261.821,2197.147,0.1167
mixed,4,1,0.25,4.0,2048,1024,512,2048,896,2240.571,2366.552,2252.987,0.0986
mixed,4,1,0.25,4.0,2048,1024,1024,4096,1792,2345.05,2680.411,2389.625,0.1329
mixed,4,1,0.25,4.0,2048,1024,2048,8192,3584,2624.509,3223.323,2732.281,0.18
mixed,4,1,0.25,4.0,2048,2048,128,512,224,2904.89,2961.18,2905.562,0.0119
mixed,4,1,0.25,4.0,2048,2048,256,1024,448,2940.346,3009.945,2948.214,0.113
mixed,4,1,0.25,4.0,2048,2048,512,2048,896,2996.316,3120.538,2994.042,-0.0183
mixed,4,1,0.25,4.0,2048,2048,1024,4096,1792,3093.372,3421.43,3105.785,0.0378
mixed,4,1,0.25,4.0,2048,2048,2048,8192,3584,3323.224,3954.363,3503.415,0.2855
mixed,4,1,0.25,4.0,2048,4096,128,512,224,4550.548,4451.031,4408.215,
mixed,4,1,0.25,4.0,2048,4096,256,1024,448,4476.084,4511.223,4444.248,-0.906
mixed,4,1,0.25,4.0,2048,4096,512,2048,896,4623.926,4622.039,4490.682,
mixed,4,1,0.25,4.0,2048,4096,1024,4096,1792,4591.962,4861.75,4592.692,0.0027
mixed,4,1,0.25,4.0,2048,4096,2048,8192,3584,4799.64,5405.362,5007.477,0.3431
mixed,4,1,0.25,4.0,4096,0,128,512,224,4274.808,4336.343,4582.867,5.0062
mixed,4,1,0.25,4.0,4096,0,256,1024,448,4522.426,4567.029,4568.919,1.0424
mixed,4,1,0.25,4.0,4096,0,512,2048,896,4583.378,4737.654,4553.751,-0.192
mixed,4,1,0.25,4.0,4096,0,1024,4096,1792,4706.26,5026.133,4700.277,-0.0187
mixed,4,1,0.25,4.0,4096,0,2048,8192,3584,4587.67,5613.142,5054.938,0.4557
mixed,4,1,0.25,4.0,4096,512,128,512,224,5333.014,5398.036,5394.964,0.9528
mixed,4,1,0.25,4.0,4096,512,256,1024,448,5395.539,5419.443,5500.183,4.3777
mixed,4,1,0.25,4.0,4096,512,512,2048,896,5569.522,5591.858,5533.556,-1.6102
mixed,4,1,0.25,4.0,4096,512,1024,4096,1792,5370.292,5798.55,5611.155,0.5624
mixed,4,1,0.25,4.0,4096,512,2048,8192,3584,5762.355,6399.188,5789.942,0.0433
mixed,4,1,0.25,4.0,4096,1024,128,512,224,5684.887,6002.867,6078.808,1.2388
mixed,4,1,0.25,4.0,4096,1024,256,1024,448,6040.116,6264.721,6184.375,0.6423
mixed,4,1,0.25,4.0,4096,1024,512,2048,896,6199.064,6104.222,6241.374,
mixed,4,1,0.25,4.0,4096,1024,1024,4096,1792,6403.23,6927.162,6421.307,0.0345
mixed,4,1,0.25,4.0,4096,1024,2048,8192,3584,6671.551,7191.128,6376.025,-0.5688
mixed,4,1,0.25,4.0,4096,2048,128,512,224,7858.333,7891.932,7649.85,-6.205
mixed,4,1,0.25,4.0,4096,2048,256,1024,448,7804.151,7685.815,7727.257,
mixed,4,1,0.25,4.0,4096,2048,512,2048,896,7955.9,7894.841,7841.117,
mixed,4,1,0.25,4.0,4096,2048,1024,4096,1792,7949.819,8121.272,7835.798,-0.665
mixed,4,1,0.25,4.0,4096,2048,2048,8192,3584,8165.02,8729.751,8240.988,0.1345
mixed,4,1,0.25,4.0,4096,4096,128,512,224,10894.651,10980.088,11530.072,7.4373
mixed,4,1,0.25,4.0,4096,4096,256,1024,448,11236.187,11737.629,11308.275,0.1438
mixed,4,1,0.25,4.0,4096,4096,512,2048,896,11551.034,11512.156,11648.346,
mixed,4,1,0.25,4.0,4096,4096,1024,4096,1792,11053.723,11509.751,11144.378,0.1988
mixed,4,1,0.25,4.0,4096,4096,2048,8192,3584,12015.101,12424.057,11396.5,-1.5126
mixed,4,1,0.25,4.0,8192,0,128,512,224,19290.219,19784.307,19582.968,0.5925
mixed,4,1,0.25,4.0,8192,0,256,1024,448,19460.629,18724.218,19582.131,
mixed,4,1,0.25,4.0,8192,0,512,2048,896,18803.228,18963.258,18592.312,-1.318
mixed,4,1,0.25,4.0,8192,0,1024,4096,1792,18503.327,20028.596,18892.599,0.2552
mixed,4,1,0.25,4.0,8192,0,2048,8192,3584,19373.403,19706.714,19930.898,1.6726
mixed,4,1,0.25,4.0,8192,512,128,512,224,21874.352,20960.627,21427.601,
mixed,4,1,0.25,4.0,8192,512,256,1024,448,21420.212,21591.248,21913.749,2.8856
mixed,4,1,0.25,4.0,8192,512,512,2048,896,20961.939,20874.095,20540.918,
mixed,4,1,0.25,4.0,8192,512,1024,4096,1792,21109.523,20698.769,21496.437,
mixed,4,1,0.25,4.0,8192,512,2048,8192,3584,21093.938,22150.576,21367.282,0.2587
mixed,4,1,0.25,4.0,8192,1024,128,512,224,22994.862,22536.014,23262.031,
mixed,4,1,0.25,4.0,8192,1024,256,1024,448,22787.463,22386.405,23348.931,
mixed,4,1,0.25,4.0,8192,1024,512,2048,896,22857.346,23155.712,22760.769,-0.3237
mixed,4,1,0.25,4.0,8192,1024,1024,4096,1792,23145.64,23436.362,22722.695,-1.4548
mixed,4,1,0.25,4.0,8192,1024,2048,8192,3584,23087.009,23931.072,23316.896,0.2724
mixed,4,1,0.25,4.0,8192,2048,128,512,224,27808.097,27183.718,26570.816,
mixed,4,1,0.25,4.0,8192,2048,256,1024,448,26714.5,27830.914,27288.864,0.5145
mixed,4,1,0.25,4.0,8192,2048,512,2048,896,27873.612,26943.365,26652.51,
mixed,4,1,0.25,4.0,8192,2048,1024,4096,1792,26935.68,27205.476,26795.654,-0.519
mixed,4,1,0.25,4.0,8192,2048,2048,8192,3584,28005.469,27558.533,27631.265,
mixed,4,1,0.25,4.0,8192,4096,128,512,224,34653.091,35650.931,34396.335,-0.2573
mixed,4,1,0.25,4.0,8192,4096,256,1024,448,35631.667,34175.256,34636.087,
mixed,4,1,0.25,4.0,8192,4096,512,2048,896,34945.077,34774.966,35470.647,
mixed,4,1,0.25,4.0,8192,4096,1024,4096,1792,35807.19,35841.267,36064.237,7.5431
mixed,4,1,0.25,4.0,8192,4096,2048,8192,3584,36154.112,35547.438,36521.454,
pure,4,2,0.5,4.0,0,0,128,512,320,89.826,103.424,87.039,-0.205
pure,4,2,0.5,4.0,0,0,256,1024,640,118.528,153.441,110.914,-0.2181
pure,4,2,0.5,4.0,0,0,512,2048,1280,174.396,248.444,176.573,0.0294
pure,4,2,0.5,4.0,0,0,1024,4096,2560,299.293,456.447,297.057,-0.0142
pure,4,2,0.5,4.0,0,0,2048,8192,5120,574.624,874.843,590.721,0.0536
mixed,4,2,0.5,4.0,16,0,128,512,320,125.088,177.633,131.68,0.1255
mixed,4,2,0.5,4.0,16,0,256,1024,640,186.335,249.375,187.361,0.0163
mixed,4,2,0.5,4.0,16,0,512,2048,1280,282.046,388.0,273.984,-0.0761
mixed,4,2,0.5,4.0,16,0,1024,4096,2560,459.264,699.07,448.064,-0.0467
mixed,4,2,0.5,4.0,16,0,2048,8192,5120,854.111,1293.309,850.367,-0.0085
mixed,4,2,0.5,4.0,16,512,128,512,320,155.104,189.153,151.968,-0.0921
mixed,4,2,0.5,4.0,16,512,256,1024,640,193.758,247.36,207.774,0.2615
mixed,4,2,0.5,4.0,16,512,512,2048,1280,278.304,372.894,301.982,0.2503
mixed,4,2,0.5,4.0,16,512,1024,4096,2560,442.174,677.12,480.767,0.1643
mixed,4,2,0.5,4.0,16,512,2048,8192,5120,839.294,1292.541,859.038,0.0436
mixed,4,2,0.5,4.0,16,1024,128,512,320,192.927,214.976,173.824,-0.8664
mixed,4,2,0.5,4.0,16,1024,256,1024,640,220.992,262.112,227.679,0.1626
mixed,4,2,0.5,4.0,16,1024,512,2048,1280,285.695,381.28,312.031,0.2755
mixed,4,2,0.5,4.0,16,1024,1024,4096,2560,448.319,676.67,507.133,0.2576
mixed,4,2,0.5,4.0,16,1024,2048,8192,5120,835.935,1292.831,867.454,0.069
mixed,4,2,0.5,4.0,16,2048,128,512,320,239.04,288.478,236.32,-0.055
mixed,4,2,0.5,4.0,16,2048,256,1024,640,292.766,335.615,273.792,-0.4428
mixed,4,2,0.5,4.0,16,2048,512,2048,1280,341.758,401.184,346.625,0.0819
mixed,4,2,0.5,4.0,16,2048,1024,4096,2560,461.662,680.894,512.191,0.2305
mixed,4,2,0.5,4.0,16,2048,2048,8192,5120,835.454,1269.404,918.334,0.191
mixed,4,2,0.5,4.0,16,4096,128,512,320,317.663,370.975,313.919,-0.0702
mixed,4,2,0.5,4.0,16,4096,256,1024,640,375.232,440.35,360.8,-0.2216
mixed,4,2,0.5,4.0,16,4096,512,2048,1280,469.726,564.861,435.518,-0.3596
mixed,4,2,0.5,4.0,16,4096,1024,4096,2560,580.576,700.863,536.256,-0.3685
mixed,4,2,0.5,4.0,16,4096,2048,8192,5120,848.126,1260.735,929.023,0.1961
mixed,4,2,0.5,4.0,32,0,128,512,320,127.712,180.097,131.456,0.0715
mixed,4,2,0.5,4.0,32,0,256,1024,640,186.911,249.279,189.633,0.0436
mixed,4,2,0.5,4.0,32,0,512,2048,1280,282.144,390.111,276.511,-0.0522
mixed,4,2,0.5,4.0,32,0,1024,4096,2560,458.973,700.637,448.734,-0.0424
mixed,4,2,0.5,4.0,32,0,2048,8192,5120,859.517,1295.23,851.869,-0.0176
mixed,4,2,0.5,4.0,32,512,128,512,320,155.872,191.711,151.23,-0.1295
mixed,4,2,0.5,4.0,32,512,256,1024,640,193.985,249.407,206.304,0.2223
mixed,4,2,0.5,4.0,32,512,512,2048,1280,279.487,375.392,301.951,0.2342
mixed,4,2,0.5,4.0,32,512,1024,4096,2560,445.022,680.959,484.927,0.1691
mixed,4,2,0.5,4.0,32,512,2048,8192,5120,841.12,1296.094,855.936,0.0326
mixed,4,2,0.5,4.0,32,1024,128,512,320,194.753,217.344,173.697,-0.9321
mixed,4,2,0.5,4.0,32,1024,256,1024,640,219.424,263.04,228.514,0.2084
mixed,4,2,0.5,4.0,32,1024,512,2048,1280,284.833,382.432,312.575,0.2842
mixed,4,2,0.5,4.0,32,1024,1024,4096,2560,451.62,678.881,507.553,0.2461
mixed,4,2,0.5,4.0,32,1024,2048,8192,5120,839.939,1294.115,867.779,0.0613
mixed,4,2,0.5,4.0,32,2048,128,512,320,240.866,290.272,237.153,-0.0752
mixed,4,2,0.5,4.0,32,2048,256,1024,640,294.016,333.664,275.361,-0.4705
mixed,4,2,0.5,4.0,32,2048,512,2048,1280,342.306,402.116,342.881,0.0096
mixed,4,2,0.5,4.0,32,2048,1024,4096,2560,461.312,683.299,515.65,0.2448
mixed,4,2,0.5,4.0,32,2048,2048,8192,5120,834.115,1279.876,927.683,0.2099
mixed,4,2,0.5,4.0,32,4096,128,512,320,318.177,371.199,315.293,-0.0544
mixed,4,2,0.5,4.0,32,4096,256,1024,640,376.35,442.559,360.67,-0.2368
mixed,4,2,0.5,4.0,32,4096,512,2048,1280,468.511,560.799,435.487,-0.3578
mixed,4,2,0.5,4.0,32,4096,1024,4096,2560,580.224,704.414,534.142,-0.3711
mixed,4,2,0.5,4.0,32,4096,2048,8192,5120,854.172,1256.608,942.973,0.2207
mixed,4,2,0.5,4.0,64,0,128,512,320,129.632,182.591,131.776,0.0405
mixed,4,2,0.5,4.0,64,0,256,1024,640,189.502,252.254,188.96,-0.0086
mixed,4,2,0.5,4.0,64,0,512,2048,1280,283.808,387.778,277.759,-0.0582
mixed,4,2,0.5,4.0,64,0,1024,4096,2560,461.566,702.942,447.232,-0.0594
mixed,4,2,0.5,4.0,64,0,2048,8192,5120,862.944,1302.622,860.64,-0.0052
mixed,4,2,0.5,4.0,64,512,128,512,320,156.929,191.839,153.247,-0.1055
mixed,4,2,0.5,4.0,64,512,256,1024,640,194.175,250.879,207.52,0.2353
mixed,4,2,0.5,4.0,64,512,512,2048,1280,280.928,375.646,305.569,0.2602
mixed,4,2,0.5,4.0,64,512,1024,4096,2560,447.902,680.96,482.016,0.1464
mixed,4,2,0.5,4.0,64,512,2048,8192,5120,850.11,1305.183,862.461,0.0271
mixed,4,2,0.5,4.0,64,1024,128,512,320,196.128,214.368,176.51,-1.0755
mixed,4,2,0.5,4.0,64,1024,256,1024,640,221.023,263.774,230.081,0.2119
mixed,4,2,0.5,4.0,64,1024,512,2048,1280,285.823,382.048,312.254,0.2747
mixed,4,2,0.5,4.0,64,1024,1024,4096,2560,453.503,679.551,509.919,0.2496
mixed,4,2,0.5,4.0,64,1024,2048,8192,5120,841.629,1299.676,877.215,0.0777
mixed,4,2,0.5,4.0,64,2048,128,512,320,239.743,289.119,238.048,-0.0343
mixed,4,2,0.5,4.0,64,2048,256,1024,640,294.337,332.352,275.423,-0.4975
mixed,4,2,0.5,4.0,64,2048,512,2048,1280,343.071,401.951,349.024,0.1011
mixed,4,2,0.5,4.0,64,2048,1024,4096,2560,461.757,684.862,515.745,0.242
mixed,4,2,0.5,4.0,64,2048,2048,8192,5120,840.448,1287.201,922.91,0.1846
mixed,4,2,0.5,4.0,64,4096,128,512,320,319.07,372.19,316.256,-0.053
mixed,4,2,0.5,4.0,64,4096,256,1024,640,375.807,440.734,362.24,-0.209
mixed,4,2,0.5,4.0,64,4096,512,2048,1280,471.326,562.655,439.04,-0.3535
mixed,4,2,0.5,4.0,64,4096,1024,4096,2560,581.6,708.927,540.512,-0.3227
mixed,4,2,0.5,4.0,64,4096,2048,8192,5120,851.07,1276.253,936.414,0.2007
mixed,4,2,0.5,4.0,128,0,128,512,320,146.657,185.439,149.95,0.0849
mixed,4,2,0.5,4.0,128,0,256,1024,640,190.56,255.039,201.152,0.1643
