pc,n_label,skew_rate_label,kv_big_label,kp_label,alpha,n_samples
64,n<=8,sr<=40%,kvB<=1k,kp<=4k,0.1053,4
64,n<=8,sr<=40%,kvB<=1k,kp<=512,0.1433,4
64,n<=8,sr<=40%,kvB<=1k,kp=0,0.1897,4
64,n<=8,sr<=40%,kvB<=4k,kp<=1k,0.0856,4
64,n<=8,sr<=40%,kvB<=4k,kp<=2k,0.044,4
64,n<=8,sr<=40%,kvB<=4k,kp<=4k,-0.0983,4
64,n<=8,sr<=40%,kvB<=4k,kp<=512,0.081,4
64,n<=8,sr<=40%,kvB<=4k,kp=0,0.0345,4
64,n<=8,sr<=40%,kvB<=8k,kp<=1k,0.0201,2
64,n<=8,sr<=40%,kvB<=8k,kp<=2k,0.0569,2
64,n<=8,sr<=40%,kvB<=8k,kp<=4k,0.0901,2
64,n<=8,sr<=40%,kvB<=8k,kp<=512,0.0066,2
64,n<=8,sr<=40%,kvB<=8k,kp=0,0.0108,2
64,n<=8,sr<=70%,kvB<=1k,kp<=1k,-0.0473,2
64,n<=8,sr<=70%,kvB<=1k,kp<=2k,-0.0945,2
64,n<=8,sr<=70%,kvB<=1k,kp<=4k,0.0143,2
64,n<=8,sr<=70%,kvB<=1k,kp<=512,0.1445,2
64,n<=8,sr<=70%,kvB<=1k,kp=0,0.0959,2
64,n<=8,sr<=70%,kvB<=4k,kp<=1k,0.0517,2
64,n<=8,sr<=70%,kvB<=4k,kp<=2k,0.0462,2
64,n<=8,sr<=70%,kvB<=4k,kp<=4k,-0.1013,2
64,n<=8,sr<=70%,kvB<=4k,kp<=512,0.0212,2
64,n<=8,sr<=70%,kvB<=4k,kp=0,-0.0734,2
64,n<=8,sr<=70%,kvB<=8k,kp<=1k,-0.0279,1
64,n<=8,sr<=70%,kvB<=8k,kp<=2k,-0.0029,1
64,n<=8,sr<=70%,kvB<=8k,kp<=4k,0.0589,1
64,n<=8,sr<=70%,kvB<=8k,kp<=512,-0.0241,1
64,n<=8,sr<=70%,kvB<=8k,kp=0,-0.032,1
64,n<=8,sr>70%,kvB<=1k,kp<=1k,0.4065,4
64,n<=8,sr>70%,kvB<=1k,kp<=2k,0.2302,4
64,n<=8,sr>70%,kvB<=1k,kp<=4k,0.3345,4
64,n<=8,sr>70%,kvB<=1k,kp<=512,0.535,4
64,n<=8,sr>70%,kvB<=1k,kp=0,0.438,4
64,n<=8,sr>70%,kvB<=4k,kp<=1k,-0.2102,4
64,n<=8,sr>70%,kvB<=4k,kp<=2k,-0.0114,4
64,n<=8,sr>70%,kvB<=4k,kp<=4k,0.0278,4
64,n<=8,sr>70%,kvB<=4k,kp<=512,-0.2503,4
64,n<=8,sr>70%,kvB<=4k,kp=0,-0.328,4
64,n<=8,sr>70%,kvB<=8k,kp<=1k,-0.3575,2
64,n<=8,sr>70%,kvB<=8k,kp<=2k,-0.3851,2
64,n<=8,sr>70%,kvB<=8k,kp<=4k,-0.1329,2
64,n<=8,sr>70%,kvB<=8k,kp<=512,-0.313,2
64,n<=8,sr>70%,kvB<=8k,kp=0,-0.3532,2
128,n<=16,sr<=15%,kvB<=1k,kp<=1k,0.0603,4
128,n<=16,sr<=15%,kvB<=1k,kp<=2k,0.0599,4
128,n<=16,sr<=15%,kvB<=1k,kp<=4k,0.051,4
128,n<=16,sr<=15%,kvB<=1k,kp<=512,0.0846,4
128,n<=16,sr<=15%,kvB<=1k,kp=0,0.106,4
128,n<=16,sr<=15%,kvB<=4k,kp<=1k,0.0932,4
128,n<=16,sr<=15%,kvB<=4k,kp<=2k,0.0676,4
128,n<=16,sr<=15%,kvB<=4k,kp<=4k,0.0301,4
128,n<=16,sr<=15%,kvB<=4k,kp<=512,0.0837,4
128,n<=16,sr<=15%,kvB<=4k,kp=0,0.0754,4
128,n<=16,sr<=15%,kvB<=8k,kp<=1k,0.0344,2
128,n<=16,sr<=15%,kvB<=8k,kp<=2k,0.0388,2
128,n<=16,sr<=15%,kvB<=8k,kp<=4k,0.0419,2
128,n<=16,sr<=15%,kvB<=8k,kp<=512,0.0348,2
128,n<=16,sr<=15%,kvB<=8k,kp=0,0.0348,2
128,n<=16,sr<=40%,kvB<=1k,kp<=1k,0.1325,4
128,n<=16,sr<=40%,kvB<=1k,kp<=2k,0.1368,4
128,n<=16,sr<=40%,kvB<=1k,kp<=4k,0.1322,4
128,n<=16,sr<=40%,kvB<=1k,kp<=512,0.1602,4
128,n<=16,sr<=40%,kvB<=1k,kp=0,0.1854,4
128,n<=16,sr<=40%,kvB<=4k,kp<=1k,0.0491,4
128,n<=16,sr<=40%,kvB<=4k,kp<=2k,0.0409,4
128,n<=16,sr<=40%,kvB<=4k,kp<=4k,-0.0096,4
128,n<=16,sr<=40%,kvB<=4k,kp<=512,0.0455,4
128,n<=16,sr<=40%,kvB<=4k,kp=0,0.0356,4
128,n<=16,sr<=40%,kvB<=8k,kp<=1k,0.026,2
128,n<=16,sr<=40%,kvB<=8k,kp<=2k,0.03,2
128,n<=16,sr<=40%,kvB<=8k,kp<=4k,0.0415,2
128,n<=16,sr<=40%,kvB<=8k,kp<=512,0.0254,2
128,n<=16,sr<=40%,kvB<=8k,kp=0,0.0202,2
128,n<=16,sr<=70%,kvB<=1k,kp<=1k,0.021,2
128,n<=16,sr<=70%,kvB<=1k,kp<=2k,-0.0296,2
128,n<=16,sr<=70%,kvB<=1k,kp<=4k,-0.034,2
128,n<=16,sr<=70%,kvB<=1k,kp<=512,0.0461,2
128,n<=16,sr<=70%,kvB<=1k,kp=0,0.0526,2
128,n<=16,sr<=70%,kvB<=4k,kp<=1k,-0.0313,2
128,n<=16,sr<=70%,kvB<=4k,kp<=2k,-0.0461,2
128,n<=16,sr<=70%,kvB<=4k,kp<=4k,-0.055,2
128,n<=16,sr<=70%,kvB<=4k,kp<=512,-0.0337,2
128,n<=16,sr<=70%,kvB<=4k,kp=0,-0.0589,2
128,n<=16,sr<=70%,kvB<=8k,kp<=1k,0.0115,1
128,n<=16,sr<=70%,kvB<=8k,kp<=2k,0.019,1
128,n<=16,sr<=70%,kvB<=8k,kp<=4k,0.0064,1
128,n<=16,sr<=70%,kvB<=8k,kp<=512,0.0101,1
128,n<=16,sr<=70%,kvB<=8k,kp=0,0.0066,1
128,n<=16,sr>70%,kvB<=1k,kp<=1k,0.2681,4
128,n<=16,sr>70%,kvB<=1k,kp<=2k,0.2601,4
128,n<=16,sr>70%,kvB<=1k,kp<=4k,0.2698,4
128,n<=16,sr>70%,kvB<=1k,kp<=512,0.3007,4
128,n<=16,sr>70%,kvB<=1k,kp=0,0.217,4
128,n<=16,sr>70%,kvB<=4k,kp<=1k,-0.2478,4
128,n<=16,sr>70%,kvB<=4k,kp<=2k,-0.1919,4
128,n<=16,sr>70%,kvB<=4k,kp<=4k,-0.0904,4
128,n<=16,sr>70%,kvB<=4k,kp<=512,-0.2615,4
128,n<=16,sr>70%,kvB<=4k,kp=0,-0.347,4
128,n<=16,sr>70%,kvB<=8k,kp<=1k,-0.6825,2
128,n<=16,sr>70%,kvB<=8k,kp<=2k,-0.5819,2
128,n<=16,sr>70%,kvB<=8k,kp<=4k,-0.4833,2
128,n<=16,sr>70%,kvB<=8k,kp<=512,-0.6858,2
128,n<=16,sr>70%,kvB<=8k,kp=0,-0.6011,2
128,n<=2,sr<=70%,kvB<=1k,kp<=1k,-0.2107,2
128,n<=2,sr<=70%,kvB<=1k,kp<=2k,-0.057,1
128,n<=2,sr<=70%,kvB<=1k,kp<=4k,-0.1005,2
128,n<=2,sr<=70%,kvB<=1k,kp<=512,-0.235,2
128,n<=2,sr<=70%,kvB<=1k,kp=0,0.1474,2
128,n<=2,sr<=70%,kvB<=4k,kp<=1k,0.4109,2
128,n<=2,sr<=70%,kvB<=4k,kp<=2k,0.1705,2
128,n<=2,sr<=70%,kvB<=4k,kp<=4k,-0.0778,2
128,n<=2,sr<=70%,kvB<=4k,kp<=512,0.3415,2
128,n<=2,sr<=70%,kvB<=4k,kp=0,-0.0566,2
128,n<=2,sr<=70%,kvB<=8k,kp<=1k,0.1471,1
128,n<=2,sr<=70%,kvB<=8k,kp<=2k,0.2995,1
128,n<=2,sr<=70%,kvB<=8k,kp<=4k,0.6116,1
128,n<=2,sr<=70%,kvB<=8k,kp<=512,0.0514,1
128,n<=2,sr<=70%,kvB<=8k,kp=0,-0.1391,1
128,n<=32,sr<=15%,kvB<=1k,kp<=1k,0.0305,6
128,n<=32,sr<=15%,kvB<=1k,kp<=2k,0.0364,6
128,n<=32,sr<=15%,kvB<=1k,kp<=4k,0.0534,6
128,n<=32,sr<=15%,kvB<=1k,kp<=512,0.0313,6
128,n<=32,sr<=15%,kvB<=1k,kp=0,0.0397,6
128,n<=32,sr<=15%,kvB<=4k,kp<=1k,-0.0222,6
128,n<=32,sr<=15%,kvB<=4k,kp<=2k,-0.0122,6
128,n<=32,sr<=15%,kvB<=4k,kp<=4k,-0.0101,6
128,n<=32,sr<=15%,kvB<=4k,kp<=512,-0.0197,6
128,n<=32,sr<=15%,kvB<=4k,kp=0,-0.0181,6
128,n<=32,sr<=15%,kvB<=8k,kp<=1k,-0.0136,3
128,n<=32,sr<=15%,kvB<=8k,kp<=2k,-0.0136,3
128,n<=32,sr<=15%,kvB<=8k,kp<=4k,-0.0105,3
128,n<=32,sr<=15%,kvB<=8k,kp<=512,-0.0136,3
128,n<=32,sr<=15%,kvB<=8k,kp=0,-0.0156,3
128,n<=32,sr<=40%,kvB<=1k,kp<=1k,0.0864,2
128,n<=32,sr<=40%,kvB<=1k,kp<=2k,0.1072,2
128,n<=32,sr<=40%,kvB<=1k,kp<=4k,0.1163,2
128,n<=32,sr<=40%,kvB<=1k,kp<=512,0.0631,2
128,n<=32,sr<=40%,kvB<=1k,kp=0,0.0652,2
128,n<=32,sr<=40%,kvB<=4k,kp<=1k,-0.1115,2
128,n<=32,sr<=40%,kvB<=4k,kp<=2k,-0.1023,2
128,n<=32,sr<=40%,kvB<=4k,kp<=4k,-0.0706,2
128,n<=32,sr<=40%,kvB<=4k,kp<=512,-0.1172,2
128,n<=32,sr<=40%,kvB<=4k,kp=0,-0.1268,2
128,n<=32,sr<=40%,kvB<=8k,kp<=1k,-0.0566,1
128,n<=32,sr<=40%,kvB<=8k,kp<=2k,-0.0565,1
128,n<=32,sr<=40%,kvB<=8k,kp<=4k,-0.0614,1
128,n<=32,sr<=40%,kvB<=8k,kp<=512,-0.0507,1
128,n<=32,sr<=40%,kvB<=8k,kp=0,-0.0603,1
128,n<=32,sr<=5%,kvB<=1k,kp<=1k,0.0061,2
128,n<=32,sr<=5%,kvB<=1k,kp<=2k,0.0075,2
128,n<=32,sr<=5%,kvB<=1k,kp<=4k,0.0094,2
128,n<=32,sr<=5%,kvB<=1k,kp<=512,0.0083,2
128,n<=32,sr<=5%,kvB<=1k,kp=0,0.0148,2
128,n<=32,sr<=5%,kvB<=4k,kp<=1k,0.0118,2
128,n<=32,sr<=5%,kvB<=4k,kp<=2k,0.0157,2
128,n<=32,sr<=5%,kvB<=4k,kp<=4k,0.0003,2
128,n<=32,sr<=5%,kvB<=4k,kp<=512,0.0176,2
128,n<=32,sr<=5%,kvB<=4k,kp=0,0.0188,2
128,n<=32,sr<=5%,kvB<=8k,kp<=1k,0.0046,1
128,n<=32,sr<=5%,kvB<=8k,kp<=2k,0.0026,1
128,n<=32,sr<=5%,kvB<=8k,kp<=4k,0.0088,1
128,n<=32,sr<=5%,kvB<=8k,kp<=512,0.0083,1
128,n<=32,sr<=5%,kvB<=8k,kp=0,0.0094,1
128,n<=32,sr<=70%,kvB<=1k,kp<=1k,-0.0606,2
128,n<=32,sr<=70%,kvB<=1k,kp<=2k,0.0103,2
128,n<=32,sr<=70%,kvB<=1k,kp<=4k,0.0227,2
128,n<=32,sr<=70%,kvB<=1k,kp<=512,-0.071,2
128,n<=32,sr<=70%,kvB<=1k,kp=0,-0.0544,2
128,n<=32,sr<=70%,kvB<=4k,kp<=1k,-0.2289,2
128,n<=32,sr<=70%,kvB<=4k,kp<=2k,-0.2265,2
128,n<=32,sr<=70%,kvB<=4k,kp<=4k,-0.1693,2
128,n<=32,sr<=70%,kvB<=4k,kp<=512,-0.2402,2
128,n<=32,sr<=70%,kvB<=4k,kp=0,-0.245,2
128,n<=32,sr<=70%,kvB<=8k,kp<=1k,-0.0722,1
128,n<=32,sr<=70%,kvB<=8k,kp<=2k,-0.0533,1
128,n<=32,sr<=70%,kvB<=8k,kp<=4k,-0.0559,1
128,n<=32,sr<=70%,kvB<=8k,kp<=512,-0.0749,1
128,n<=32,sr<=70%,kvB<=8k,kp=0,-0.064,1
128,n<=32,sr>70%,kvB<=1k,kp<=1k,0.3001,4
128,n<=32,sr>70%,kvB<=1k,kp<=2k,0.3979,4
128,n<=32,sr>70%,kvB<=1k,kp<=4k,0.3892,4
128,n<=32,sr>70%,kvB<=1k,kp<=512,0.2656,4
128,n<=32,sr>70%,kvB<=1k,kp=0,0.2235,4
128,n<=32,sr>70%,kvB<=4k,kp<=1k,-0.2868,4
128,n<=32,sr>70%,kvB<=4k,kp<=2k,-0.254,4
128,n<=32,sr>70%,kvB<=4k,kp<=4k,-0.1278,4
128,n<=32,sr>70%,kvB<=4k,kp<=512,-0.2484,4
128,n<=32,sr>70%,kvB<=4k,kp=0,-0.3547,4
128,n<=32,sr>70%,kvB<=8k,kp<=1k,-0.3889,2
128,n<=32,sr>70%,kvB<=8k,kp<=2k,-0.3225,2
128,n<=32,sr>70%,kvB<=8k,kp<=4k,-0.2802,2
128,n<=32,sr>70%,kvB<=8k,kp<=512,-0.4051,2
128,n<=32,sr>70%,kvB<=8k,kp=0,-0.4004,2
128,n<=4,sr<=40%,kvB<=1k,kp<=1k,0.0764,2
128,n<=4,sr<=40%,kvB<=1k,kp<=2k,0.1797,2
128,n<=4,sr<=40%,kvB<=1k,kp<=4k,0.103,2
128,n<=4,sr<=40%,kvB<=1k,kp<=512,0.2676,2
128,n<=4,sr<=40%,kvB<=1k,kp=0,0.3313,2
128,n<=4,sr<=40%,kvB<=4k,kp<=1k,0.1389,2
128,n<=4,sr<=40%,kvB<=4k,kp<=2k,0.0908,2
128,n<=4,sr<=40%,kvB<=4k,kp<=4k,-0.1079,2
128,n<=4,sr<=40%,kvB<=4k,kp<=512,0.1813,2
128,n<=4,sr<=40%,kvB<=4k,kp=0,0.1581,2
128,n<=4,sr<=40%,kvB<=8k,kp<=1k,0.2297,1
128,n<=4,sr<=40%,kvB<=8k,kp<=2k,0.1672,1
128,n<=4,sr<=40%,kvB<=8k,kp<=4k,0.1627,1
128,n<=4,sr<=40%,kvB<=8k,kp<=512,0.1777,1
128,n<=4,sr<=40%,kvB<=8k,kp=0,0.0592,1
128,n<=4,sr<=70%,kvB<=1k,kp<=1k,-0.1972,2
128,n<=4,sr<=70%,kvB<=1k,kp<=2k,-0.1587,2
128,n<=4,sr<=70%,kvB<=1k,kp<=4k,-0.1964,2
128,n<=4,sr<=70%,kvB<=1k,kp<=512,-0.0124,2
128,n<=4,sr<=70%,kvB<=1k,kp=0,0.1432,2
128,n<=4,sr<=70%,kvB<=4k,kp<=1k,0.0461,2
128,n<=4,sr<=70%,kvB<=4k,kp<=2k,0.0215,2
128,n<=4,sr<=70%,kvB<=4k,kp<=4k,-0.0324,2
128,n<=4,sr<=70%,kvB<=4k,kp<=512,0.176,2
128,n<=4,sr<=70%,kvB<=4k,kp=0,0.0219,2
128,n<=4,sr<=70%,kvB<=8k,kp<=1k,0.0915,1
128,n<=4,sr<=70%,kvB<=8k,kp<=2k,0.2027,1
128,n<=4,sr<=70%,kvB<=8k,kp<=4k,0.0946,1
128,n<=4,sr<=70%,kvB<=8k,kp<=512,0.0597,1
128,n<=4,sr<=70%,kvB<=8k,kp=0,0.0004,1
128,n<=4,sr>70%,kvB<=1k,kp<=1k,-0.2113,2
128,n<=4,sr>70%,kvB<=1k,kp<=2k,0.1498,2
128,n<=4,sr>70%,kvB<=1k,kp<=4k,0.5475,2
128,n<=4,sr>70%,kvB<=1k,kp<=512,0.1969,2
128,n<=4,sr>70%,kvB<=1k,kp=0,0.2969,2
128,n<=4,sr>70%,kvB<=4k,kp<=1k,0.0701,2
128,n<=4,sr>70%,kvB<=4k,kp<=2k,-0.1321,2
128,n<=4,sr>70%,kvB<=4k,kp<=4k,-0.467,2
128,n<=4,sr>70%,kvB<=4k,kp<=512,0.1158,2
128,n<=4,sr>70%,kvB<=4k,kp=0,-0.3511,2
128,n<=4,sr>70%,kvB<=8k,kp<=1k,-0.1601,1
128,n<=4,sr>70%,kvB<=8k,kp<=2k,0.1069,1
128,n<=4,sr>70%,kvB<=8k,kp<=4k,0.2506,1
128,n<=4,sr>70%,kvB<=8k,kp<=512,-0.3947,1
128,n<=4,sr>70%,kvB<=8k,kp=0,-0.6014,1
128,n<=8,sr<=15%,kvB<=1k,kp<=1k,0.0457,2
128,n<=8,sr<=15%,kvB<=1k,kp<=2k,0.05,2
128,n<=8,sr<=15%,kvB<=1k,kp<=4k,0.1014,2
128,n<=8,sr<=15%,kvB<=1k,kp<=512,0.1434,2
128,n<=8,sr<=15%,kvB<=1k,kp=0,0.21,2
128,n<=8,sr<=15%,kvB<=4k,kp<=1k,0.149,2
128,n<=8,sr<=15%,kvB<=4k,kp<=2k,0.0927,2
128,n<=8,sr<=15%,kvB<=4k,kp<=4k,0.0532,2
128,n<=8,sr<=15%,kvB<=4k,kp<=512,0.149,2
128,n<=8,sr<=15%,kvB<=4k,kp=0,0.1374,2
128,n<=8,sr<=15%,kvB<=8k,kp<=1k,0.1071,1
128,n<=8,sr<=15%,kvB<=8k,kp<=2k,0.1054,1
128,n<=8,sr<=15%,kvB<=8k,kp<=4k,0.0831,1
128,n<=8,sr<=15%,kvB<=8k,kp<=512,0.0918,1
128,n<=8,sr<=15%,kvB<=8k,kp=0,0.0747,1
128,n<=8,sr<=40%,kvB<=1k,kp<=1k,0.0563,4
128,n<=8,sr<=40%,kvB<=1k,kp<=2k,0.0509,4
128,n<=8,sr<=40%,kvB<=1k,kp<=4k,0.0817,4
128,n<=8,sr<=40%,kvB<=1k,kp<=512,0.1231,4
128,n<=8,sr<=40%,kvB<=1k,kp=0,0.2034,4
128,n<=8,sr<=40%,kvB<=4k,kp<=1k,0.11,4
128,n<=8,sr<=40%,kvB<=4k,kp<=2k,0.0112,4
128,n<=8,sr<=40%,kvB<=4k,kp<=4k,-0.048,4
128,n<=8,sr<=40%,kvB<=4k,kp<=512,0.1017,4
128,n<=8,sr<=40%,kvB<=4k,kp=0,0.0473,4
128,n<=8,sr<=40%,kvB<=8k,kp<=1k,0.0625,2
128,n<=8,sr<=40%,kvB<=8k,kp<=2k,0.0789,2
128,n<=8,sr<=40%,kvB<=8k,kp<=4k,0.0204,2
128,n<=8,sr<=40%,kvB<=8k,kp<=512,0.05,2
128,n<=8,sr<=40%,kvB<=8k,kp=0,0.0083,2
128,n<=8,sr<=70%,kvB<=1k,kp<=1k,-0.0359,2
128,n<=8,sr<=70%,kvB<=1k,kp<=2k,-0.0855,2
128,n<=8,sr<=70%,kvB<=1k,kp<=4k,0.0986,2
128,n<=8,sr<=70%,kvB<=1k,kp<=512,0.0245,2
128,n<=8,sr<=70%,kvB<=1k,kp=0,0.0999,2
128,n<=8,sr<=70%,kvB<=4k,kp<=1k,0.0669,2
128,n<=8,sr<=70%,kvB<=4k,kp<=2k,-0.0581,2
128,n<=8,sr<=70%,kvB<=4k,kp<=4k,-0.0387,2
128,n<=8,sr<=70%,kvB<=4k,kp<=512,0.0614,2
128,n<=8,sr<=70%,kvB<=4k,kp=0,-0.0332,2
128,n<=8,sr<=70%,kvB<=8k,kp<=1k,0.003,1
128,n<=8,sr<=70%,kvB<=8k,kp<=2k,0.0592,1
128,n<=8,sr<=70%,kvB<=8k,kp<=4k,0.0779,1
128,n<=8,sr<=70%,kvB<=8k,kp<=512,-0.0115,1
128,n<=8,sr<=70%,kvB<=8k,kp=0,-0.0297,1
128,n<=8,sr>70%,kvB<=1k,kp<=1k,0.2955,4
128,n<=8,sr>70%,kvB<=1k,kp<=2k,0.221,4
128,n<=8,sr>70%,kvB<=1k,kp<=4k,0.2462,4
128,n<=8,sr>70%,kvB<=1k,kp<=512,0.4116,4
128,n<=8,sr>70%,kvB<=1k,kp=0,0.4795,4
128,n<=8,sr>70%,kvB<=4k,kp<=1k,0.0867,4
128,n<=8,sr>70%,kvB<=4k,kp<=2k,-0.0342,4
128,n<=8,sr>70%,kvB<=4k,kp<=4k,-0.2429,4
128,n<=8,sr>70%,kvB<=4k,kp<=512,-0.0706,4
128,n<=8,sr>70%,kvB<=4k,kp=0,-0.3086,4
128,n<=8,sr>70%,kvB<=8k,kp<=1k,-0.2791,2
128,n<=8,sr>70%,kvB<=8k,kp<=2k,-0.05,2
128,n<=8,sr>70%,kvB<=8k,kp<=4k,0.051,2
128,n<=8,sr>70%,kvB<=8k,kp<=512,-0.3161,2
128,n<=8,sr>70%,kvB<=8k,kp=0,-0.3204,2
256,n<=16,sr<=15%,kvB<=1k,kp<=1k,0.0549,4
256,n<=16,sr<=15%,kvB<=1k,kp<=2k,0.0586,4
256,n<=16,sr<=15%,kvB<=1k,kp<=4k,0.056,4
256,n<=16,sr<=15%,kvB<=1k,kp<=512,0.0855,4
256,n<=16,sr<=15%,kvB<=1k,kp=0,0.1118,4
256,n<=16,sr<=15%,kvB<=4k,kp<=1k,0.094,4
256,n<=16,sr<=15%,kvB<=4k,kp<=2k,0.0778,4
256,n<=16,sr<=15%,kvB<=4k,kp<=4k,0.0291,4
256,n<=16,sr<=15%,kvB<=4k,kp<=512,0.0928,4
256,n<=16,sr<=15%,kvB<=4k,kp=0,0.0773,4
256,n<=16,sr<=15%,kvB<=8k,kp<=1k,0.0402,2
256,n<=16,sr<=15%,kvB<=8k,kp<=2k,0.0415,2
256,n<=16,sr<=15%,kvB<=8k,kp<=4k,0.0414,2
256,n<=16,sr<=15%,kvB<=8k,kp<=512,0.0373,2
256,n<=16,sr<=15%,kvB<=8k,kp=0,0.0357,2
256,n<=16,sr<=40%,kvB<=1k,kp<=1k,0.1374,4
256,n<=16,sr<=40%,kvB<=1k,kp<=2k,0.1387,4
256,n<=16,sr<=40%,kvB<=1k,kp<=4k,0.1458,4
256,n<=16,sr<=40%,kvB<=1k,kp<=512,0.1701,4
256,n<=16,sr<=40%,kvB<=1k,kp=0,0.1931,4
256,n<=16,sr<=40%,kvB<=4k,kp<=1k,0.0625,4
256,n<=16,sr<=40%,kvB<=4k,kp<=2k,0.0383,4
256,n<=16,sr<=40%,kvB<=4k,kp<=4k,-0.0224,4
256,n<=16,sr<=40%,kvB<=4k,kp<=512,0.0586,4
256,n<=16,sr<=40%,kvB<=4k,kp=0,0.043,4
256,n<=16,sr<=40%,kvB<=8k,kp<=1k,0.0332,2
256,n<=16,sr<=40%,kvB<=8k,kp<=2k,0.0392,2
256,n<=16,sr<=40%,kvB<=8k,kp<=4k,0.0382,2
256,n<=16,sr<=40%,kvB<=8k,kp<=512,0.0294,2
256,n<=16,sr<=40%,kvB<=8k,kp=0,0.0249,2
256,n<=16,sr<=70%,kvB<=1k,kp<=1k,0.0292,2
256,n<=16,sr<=70%,kvB<=1k,kp<=2k,0.0027,2
256,n<=16,sr<=70%,kvB<=1k,kp<=4k,0.0058,2
256,n<=16,sr<=70%,kvB<=1k,kp<=512,0.0312,2
256,n<=16,sr<=70%,kvB<=1k,kp=0,0.0461,2
256,n<=16,sr<=70%,kvB<=4k,kp<=1k,-0.0211,2
256,n<=16,sr<=70%,kvB<=4k,kp<=2k,-0.0551,2
256,n<=16,sr<=70%,kvB<=4k,kp<=4k,-0.1005,2
256,n<=16,sr<=70%,kvB<=4k,kp<=512,-0.028,2
256,n<=16,sr<=70%,kvB<=4k,kp=0,-0.0513,2
256,n<=16,sr<=70%,kvB<=8k,kp<=1k,0.0118,1
256,n<=16,sr<=70%,kvB<=8k,kp<=2k,0.0225,1
256,n<=16,sr<=70%,kvB<=8k,kp<=4k,0.0009,1
256,n<=16,sr<=70%,kvB<=8k,kp<=512,0.0116,1
256,n<=16,sr<=70%,kvB<=8k,kp=0,0.0067,1
256,n<=16,sr>70%,kvB<=1k,kp<=1k,0.3228,4
256,n<=16,sr>70%,kvB<=1k,kp<=2k,0.305,4
256,n<=16,sr>70%,kvB<=1k,kp<=4k,0.3087,4
256,n<=16,sr>70%,kvB<=1k,kp<=512,0.3548,4
256,n<=16,sr>70%,kvB<=1k,kp=0,0.2915,4
256,n<=16,sr>70%,kvB<=4k,kp<=1k,-0.1144,4
256,n<=16,sr>70%,kvB<=4k,kp<=2k,-0.0692,4
256,n<=16,sr>70%,kvB<=4k,kp<=4k,-0.0641,4
256,n<=16,sr>70%,kvB<=4k,kp<=512,-0.1722,4
256,n<=16,sr>70%,kvB<=4k,kp=0,-0.2986,4
256,n<=16,sr>70%,kvB<=8k,kp<=1k,-0.6713,2
256,n<=16,sr>70%,kvB<=8k,kp<=2k,-0.6371,2
256,n<=16,sr>70%,kvB<=8k,kp<=4k,-0.2834,2
256,n<=16,sr>70%,kvB<=8k,kp<=512,-0.7612,2
256,n<=16,sr>70%,kvB<=8k,kp=0,-0.6554,2
256,n<=2,sr<=70%,kvB<=1k,kp<=1k,-0.2463,2
256,n<=2,sr<=70%,kvB<=1k,kp<=2k,0.2582,2
256,n<=2,sr<=70%,kvB<=1k,kp<=4k,-0.69,2
256,n<=2,sr<=70%,kvB<=1k,kp<=512,0.0357,2
256,n<=2,sr<=70%,kvB<=1k,kp=0,0.2421,2
256,n<=2,sr<=70%,kvB<=4k,kp<=1k,0.5504,2
256,n<=2,sr<=70%,kvB<=4k,kp<=2k,0.2284,2
256,n<=2,sr<=70%,kvB<=4k,kp<=4k,-0.4075,2
256,n<=2,sr<=70%,kvB<=4k,kp<=512,0.4434,2
256,n<=2,sr<=70%,kvB<=4k,kp=0,0.1485,2
256,n<=2,sr<=70%,kvB<=8k,kp<=1k,0.3643,1
256,n<=2,sr<=70%,kvB<=8k,kp<=2k,0.5454,1
256,n<=2,sr<=70%,kvB<=8k,kp<=4k,0.3073,1
256,n<=2,sr<=70%,kvB<=8k,kp<=512,0.2553,1
256,n<=2,sr<=70%,kvB<=8k,kp=0,-0.0678,1
256,n<=32,sr<=15%,kvB<=1k,kp<=1k,0.0473,6
256,n<=32,sr<=15%,kvB<=1k,kp<=2k,0.0415,6
256,n<=32,sr<=15%,kvB<=1k,kp<=4k,0.0402,6
256,n<=32,sr<=15%,kvB<=1k,kp<=512,0.0406,6
256,n<=32,sr<=15%,kvB<=1k,kp=0,0.0447,6
256,n<=32,sr<=15%,kvB<=4k,kp<=1k,-0.0001,6
256,n<=32,sr<=15%,kvB<=4k,kp<=2k,0.0089,6
256,n<=32,sr<=15%,kvB<=4k,kp<=4k,0.0043,6
256,n<=32,sr<=15%,kvB<=4k,kp<=512,-0.0017,6
256,n<=32,sr<=15%,kvB<=4k,kp=0,-0.015,6
256,n<=32,sr<=15%,kvB<=8k,kp<=1k,-0.0124,3
256,n<=32,sr<=15%,kvB<=8k,kp<=2k,-0.0049,3
256,n<=32,sr<=15%,kvB<=8k,kp<=4k,-0.0006,3
256,n<=32,sr<=15%,kvB<=8k,kp<=512,-0.0128,3
256,n<=32,sr<=15%,kvB<=8k,kp=0,-0.0148,3
256,n<=32,sr<=40%,kvB<=1k,kp<=1k,0.1072,2
256,n<=32,sr<=40%,kvB<=1k,kp<=2k,0.1039,2
256,n<=32,sr<=40%,kvB<=1k,kp<=4k,0.119,2
256,n<=32,sr<=40%,kvB<=1k,kp<=512,0.1125,2
256,n<=32,sr<=40%,kvB<=1k,kp=0,0.097,2
256,n<=32,sr<=40%,kvB<=4k,kp<=1k,-0.0773,2
