pc,n_label,skew_rate_label,kv_big_label,kp_label,alpha,n_samples
64,n<=8,sr<=40%,kvB<=4k,kp<=512,0.1916,4
64,n<=8,sr<=40%,kvB<=4k,kp=0,0.129,4
64,n<=8,sr<=40%,kvB<=8k,kp<=1k,0.1639,2
64,n<=8,sr<=40%,kvB<=8k,kp<=2k,0.1904,2
64,n<=8,sr<=40%,kvB<=8k,kp<=4k,0.1899,2
64,n<=8,sr<=40%,kvB<=8k,kp<=512,0.1476,2
64,n<=8,sr<=40%,kvB<=8k,kp=0,0.0932,2
64,n<=8,sr<=70%,kvB<=1k,kp<=1k,0.1317,2
64,n<=8,sr<=70%,kvB<=1k,kp<=2k,-0.0883,2
64,n<=8,sr<=70%,kvB<=1k,kp<=4k,-0.2051,2
64,n<=8,sr<=70%,kvB<=1k,kp<=512,0.1663,2
64,n<=8,sr<=70%,kvB<=1k,kp=0,0.1241,2
64,n<=8,sr<=70%,kvB<=4k,kp<=1k,0.2225,2
64,n<=8,sr<=70%,kvB<=4k,kp<=2k,0.2245,2
64,n<=8,sr<=70%,kvB<=4k,kp<=4k,-0.024,2
64,n<=8,sr<=70%,kvB<=4k,kp<=512,0.0763,2
64,n<=8,sr<=70%,kvB<=4k,kp=0,0.008,2
64,n<=8,sr<=70%,kvB<=8k,kp<=1k,0.0296,1
64,n<=8,sr<=70%,kvB<=8k,kp<=2k,0.1784,1
64,n<=8,sr<=70%,kvB<=8k,kp<=4k,0.2604,1
64,n<=8,sr<=70%,kvB<=8k,kp<=512,0.0416,1
64,n<=8,sr<=70%,kvB<=8k,kp=0,0.0029,1
64,n<=8,sr>70%,kvB<=1k,kp<=1k,0.6387,4
64,n<=8,sr>70%,kvB<=1k,kp<=2k,0.527,4
64,n<=8,sr>70%,kvB<=1k,kp<=4k,-0.0008,4
64,n<=8,sr>70%,kvB<=1k,kp<=512,0.5337,4
64,n<=8,sr>70%,kvB<=1k,kp=0,0.2841,4
64,n<=8,sr>70%,kvB<=4k,kp<=1k,0.0485,4
64,n<=8,sr>70%,kvB<=4k,kp<=2k,0.1417,4
64,n<=8,sr>70%,kvB<=4k,kp<=4k,0.2007,4
64,n<=8,sr>70%,kvB<=4k,kp<=512,-0.1114,4
64,n<=8,sr>70%,kvB<=4k,kp=0,-0.3358,4
64,n<=8,sr>70%,kvB<=8k,kp<=1k,-0.2734,2
64,n<=8,sr>70%,kvB<=8k,kp<=2k,-0.1654,2
64,n<=8,sr>70%,kvB<=8k,kp<=4k,0.0653,2
64,n<=8,sr>70%,kvB<=8k,kp<=512,-0.2742,2
64,n<=8,sr>70%,kvB<=8k,kp=0,-0.4522,2
128,n<=16,sr<=15%,kvB<=1k,kp<=1k,0.0929,4
128,n<=16,sr<=15%,kvB<=1k,kp<=2k,0.0768,4
128,n<=16,sr<=15%,kvB<=1k,kp<=4k,0.0868,4
128,n<=16,sr<=15%,kvB<=1k,kp<=512,0.1052,4
128,n<=16,sr<=15%,kvB<=1k,kp=0,0.1695,4
128,n<=16,sr<=15%,kvB<=4k,kp<=1k,0.1255,4
128,n<=16,sr<=15%,kvB<=4k,kp<=2k,0.1057,4
128,n<=16,sr<=15%,kvB<=4k,kp<=4k,0.019,4
128,n<=16,sr<=15%,kvB<=4k,kp<=512,0.1293,4
128,n<=16,sr<=15%,kvB<=4k,kp=0,0.1553,4
128,n<=16,sr<=15%,kvB<=8k,kp<=1k,0.1086,2
128,n<=16,sr<=15%,kvB<=8k,kp<=2k,0.081,2
128,n<=16,sr<=15%,kvB<=8k,kp<=4k,0.0883,2
128,n<=16,sr<=15%,kvB<=8k,kp<=512,0.1096,2
128,n<=16,sr<=15%,kvB<=8k,kp=0,0.146,2
128,n<=16,sr<=40%,kvB<=1k,kp<=1k,0.1781,4
128,n<=16,sr<=40%,kvB<=1k,kp<=2k,0.1862,4
128,n<=16,sr<=40%,kvB<=1k,kp<=4k,0.2008,4
128,n<=16,sr<=40%,kvB<=1k,kp<=512,0.2103,4
128,n<=16,sr<=40%,kvB<=1k,kp=0,0.2624,4
128,n<=16,sr<=40%,kvB<=4k,kp<=1k,0.096,4
128,n<=16,sr<=40%,kvB<=4k,kp<=2k,0.0708,4
128,n<=16,sr<=40%,kvB<=4k,kp<=4k,0.0547,4
128,n<=16,sr<=40%,kvB<=4k,kp<=512,0.085,4
128,n<=16,sr<=40%,kvB<=4k,kp=0,0.1259,4
128,n<=16,sr<=40%,kvB<=8k,kp<=1k,0.1633,2
128,n<=16,sr<=40%,kvB<=8k,kp<=2k,0.109,2
128,n<=16,sr<=40%,kvB<=8k,kp<=4k,0.1328,2
128,n<=16,sr<=40%,kvB<=8k,kp<=512,0.1335,2
128,n<=16,sr<=40%,kvB<=8k,kp=0,0.1692,2
128,n<=16,sr<=70%,kvB<=1k,kp<=1k,0.0406,2
128,n<=16,sr<=70%,kvB<=1k,kp<=2k,0.0536,2
128,n<=16,sr<=70%,kvB<=1k,kp<=4k,0.0763,2
128,n<=16,sr<=70%,kvB<=1k,kp<=512,0.0551,2
128,n<=16,sr<=70%,kvB<=1k,kp=0,0.1601,2
128,n<=16,sr<=70%,kvB<=4k,kp<=1k,0.0602,2
128,n<=16,sr<=70%,kvB<=4k,kp<=2k,0.0946,2
128,n<=16,sr<=70%,kvB<=4k,kp<=4k,0.0705,2
128,n<=16,sr<=70%,kvB<=4k,kp<=512,0.0711,2
128,n<=16,sr<=70%,kvB<=4k,kp=0,0.1232,2
128,n<=16,sr<=70%,kvB<=8k,kp<=1k,0.3729,1
128,n<=16,sr<=70%,kvB<=8k,kp<=2k,0.281,1
128,n<=16,sr<=70%,kvB<=8k,kp<=4k,0.3973,1
128,n<=16,sr<=70%,kvB<=8k,kp<=512,0.351,1
128,n<=16,sr<=70%,kvB<=8k,kp=0,0.2924,1
128,n<=16,sr>70%,kvB<=1k,kp<=1k,0.3389,4
128,n<=16,sr>70%,kvB<=1k,kp<=2k,0.4659,4
128,n<=16,sr>70%,kvB<=1k,kp<=4k,0.419,4
128,n<=16,sr>70%,kvB<=1k,kp<=512,0.3692,4
128,n<=16,sr>70%,kvB<=1k,kp=0,0.4979,4
128,n<=16,sr>70%,kvB<=4k,kp<=1k,0.3928,4
128,n<=16,sr>70%,kvB<=4k,kp<=2k,0.2245,4
128,n<=16,sr>70%,kvB<=4k,kp<=4k,0.3996,4
128,n<=16,sr>70%,kvB<=4k,kp<=512,0.3048,4
128,n<=16,sr>70%,kvB<=4k,kp=0,0.6227,4
128,n<=16,sr>70%,kvB<=8k,kp<=1k,1.0347,2
128,n<=16,sr>70%,kvB<=8k,kp<=2k,0.4303,2
128,n<=16,sr>70%,kvB<=8k,kp<=4k,1.389,1
128,n<=16,sr>70%,kvB<=8k,kp<=512,1.2313,2
128,n<=16,sr>70%,kvB<=8k,kp=0,0.6781,2
128,n<=2,sr<=70%,kvB<=1k,kp<=1k,-0.8288,2
128,n<=2,sr<=70%,kvB<=1k,kp<=2k,-0.3162,2
128,n<=2,sr<=70%,kvB<=1k,kp<=4k,-0.1881,2
128,n<=2,sr<=70%,kvB<=1k,kp<=512,0.3985,2
128,n<=2,sr<=70%,kvB<=1k,kp=0,0.5162,2
128,n<=2,sr<=70%,kvB<=4k,kp<=1k,0.1702,2
128,n<=2,sr<=70%,kvB<=4k,kp<=2k,0.3389,2
128,n<=2,sr<=70%,kvB<=4k,kp<=4k,-0.4926,2
128,n<=2,sr<=70%,kvB<=4k,kp<=512,0.4053,2
128,n<=2,sr<=70%,kvB<=4k,kp=0,0.9774,2
128,n<=2,sr<=70%,kvB<=8k,kp<=1k,0.7453,1
128,n<=2,sr<=70%,kvB<=8k,kp<=2k,0.1683,1
128,n<=2,sr<=70%,kvB<=8k,kp<=4k,0.3409,1
128,n<=2,sr<=70%,kvB<=8k,kp<=512,1.0007,1
128,n<=2,sr<=70%,kvB<=8k,kp=0,0.9941,1
128,n<=32,sr<=15%,kvB<=1k,kp<=1k,0.0721,6
128,n<=32,sr<=15%,kvB<=1k,kp<=2k,0.0659,6
128,n<=32,sr<=15%,kvB<=1k,kp<=4k,0.0678,6
128,n<=32,sr<=15%,kvB<=1k,kp<=512,0.0873,6
128,n<=32,sr<=15%,kvB<=1k,kp=0,0.0983,6
128,n<=32,sr<=15%,kvB<=4k,kp<=1k,0.0586,6
128,n<=32,sr<=15%,kvB<=4k,kp<=2k,0.0231,6
128,n<=32,sr<=15%,kvB<=4k,kp<=4k,0.0207,6
128,n<=32,sr<=15%,kvB<=4k,kp<=512,0.0536,6
128,n<=32,sr<=15%,kvB<=4k,kp=0,0.0848,6
128,n<=32,sr<=15%,kvB<=8k,kp<=1k,0.0955,3
128,n<=32,sr<=15%,kvB<=8k,kp<=2k,0.1071,3
128,n<=32,sr<=15%,kvB<=8k,kp<=4k,0.0792,3
128,n<=32,sr<=15%,kvB<=8k,kp<=512,0.0818,3
128,n<=32,sr<=15%,kvB<=8k,kp=0,0.1409,3
128,n<=32,sr<=40%,kvB<=1k,kp<=1k,0.1805,2
128,n<=32,sr<=40%,kvB<=1k,kp<=2k,0.1725,2
128,n<=32,sr<=40%,kvB<=1k,kp<=4k,0.1814,2
128,n<=32,sr<=40%,kvB<=1k,kp<=512,0.189,2
128,n<=32,sr<=40%,kvB<=1k,kp=0,0.1959,2
128,n<=32,sr<=40%,kvB<=4k,kp<=1k,0.0711,2
128,n<=32,sr<=40%,kvB<=4k,kp<=2k,0.082,2
128,n<=32,sr<=40%,kvB<=4k,kp<=4k,0.1003,2
128,n<=32,sr<=40%,kvB<=4k,kp<=512,0.0559,2
128,n<=32,sr<=40%,kvB<=4k,kp=0,0.1661,2
128,n<=32,sr<=40%,kvB<=8k,kp<=1k,0.0887,1
128,n<=32,sr<=40%,kvB<=8k,kp<=2k,0.0925,1
128,n<=32,sr<=40%,kvB<=8k,kp<=4k,0.2017,1
128,n<=32,sr<=40%,kvB<=8k,kp<=512,0.0912,1
128,n<=32,sr<=40%,kvB<=8k,kp=0,0.2526,1
128,n<=32,sr<=5%,kvB<=1k,kp<=1k,0.0274,2
128,n<=32,sr<=5%,kvB<=1k,kp<=2k,0.0177,2
128,n<=32,sr<=5%,kvB<=1k,kp<=4k,0.015,2
128,n<=32,sr<=5%,kvB<=1k,kp<=512,0.0414,2
128,n<=32,sr<=5%,kvB<=1k,kp=0,0.0559,2
128,n<=32,sr<=5%,kvB<=4k,kp<=1k,0.0481,2
128,n<=32,sr<=5%,kvB<=4k,kp<=2k,0.0377,2
128,n<=32,sr<=5%,kvB<=4k,kp<=4k,0.0068,2
128,n<=32,sr<=5%,kvB<=4k,kp<=512,0.0507,2
128,n<=32,sr<=5%,kvB<=4k,kp=0,0.0672,2
128,n<=32,sr<=5%,kvB<=8k,kp<=1k,0.0648,1
128,n<=32,sr<=5%,kvB<=8k,kp<=2k,0.0657,1
128,n<=32,sr<=5%,kvB<=8k,kp<=4k,0.0614,1
128,n<=32,sr<=5%,kvB<=8k,kp<=512,0.0468,1
128,n<=32,sr<=5%,kvB<=8k,kp=0,0.0784,1
128,n<=32,sr<=70%,kvB<=1k,kp<=1k,0.0582,2
128,n<=32,sr<=70%,kvB<=1k,kp<=2k,0.0278,2
128,n<=32,sr<=70%,kvB<=1k,kp<=4k,0.0157,2
128,n<=32,sr<=70%,kvB<=1k,kp<=512,0.0301,2
128,n<=32,sr<=70%,kvB<=1k,kp=0,0.0309,2
128,n<=32,sr<=70%,kvB<=4k,kp<=1k,0.2128,2
128,n<=32,sr<=70%,kvB<=4k,kp<=2k,0.3348,2
128,n<=32,sr<=70%,kvB<=4k,kp<=4k,0.5297,2
128,n<=32,sr<=70%,kvB<=4k,kp<=512,0.1788,2
128,n<=32,sr<=70%,kvB<=4k,kp=0,0.4505,2
128,n<=32,sr<=70%,kvB<=8k,kp<=1k,0.1196,1
128,n<=32,sr<=70%,kvB<=8k,kp<=2k,0.1238,1
128,n<=32,sr<=70%,kvB<=8k,kp<=4k,0.2088,1
128,n<=32,sr<=70%,kvB<=8k,kp<=512,0.1302,1
128,n<=32,sr<=70%,kvB<=8k,kp=0,0.3112,1
128,n<=32,sr>70%,kvB<=1k,kp<=1k,0.6035,4
128,n<=32,sr>70%,kvB<=1k,kp<=2k,0.5809,4
128,n<=32,sr>70%,kvB<=1k,kp<=4k,0.5514,4
128,n<=32,sr>70%,kvB<=1k,kp<=512,0.5959,4
128,n<=32,sr>70%,kvB<=1k,kp=0,0.4947,4
128,n<=32,sr>70%,kvB<=4k,kp<=1k,0.6449,4
128,n<=32,sr>70%,kvB<=4k,kp<=2k,0.6583,4
128,n<=32,sr>70%,kvB<=4k,kp<=4k,2.2816,4
128,n<=32,sr>70%,kvB<=4k,kp<=512,0.5885,4
128,n<=32,sr>70%,kvB<=4k,kp=0,2.179,4
128,n<=32,sr>70%,kvB<=8k,kp<=1k,0.3037,2
128,n<=32,sr>70%,kvB<=8k,kp<=2k,0.2856,2
128,n<=32,sr>70%,kvB<=8k,kp<=4k,0.3192,2
128,n<=32,sr>70%,kvB<=8k,kp<=512,0.3037,2
128,n<=32,sr>70%,kvB<=8k,kp=0,0.7517,2
128,n<=4,sr<=40%,kvB<=1k,kp<=1k,0.345,2
128,n<=4,sr<=40%,kvB<=1k,kp<=2k,0.4048,2
128,n<=4,sr<=40%,kvB<=1k,kp<=4k,0.3083,2
128,n<=4,sr<=40%,kvB<=1k,kp<=512,0.2888,2
128,n<=4,sr<=40%,kvB<=1k,kp=0,0.5647,2
128,n<=4,sr<=40%,kvB<=4k,kp<=1k,0.3156,2
128,n<=4,sr<=40%,kvB<=4k,kp<=2k,0.2814,2
128,n<=4,sr<=40%,kvB<=4k,kp<=4k,0.0273,2
128,n<=4,sr<=40%,kvB<=4k,kp<=512,0.3894,2
128,n<=4,sr<=40%,kvB<=4k,kp=0,0.4105,2
128,n<=4,sr<=40%,kvB<=8k,kp<=1k,0.4071,1
128,n<=4,sr<=40%,kvB<=8k,kp<=2k,0.3185,1
128,n<=4,sr<=40%,kvB<=8k,kp<=4k,0.3234,1
128,n<=4,sr<=40%,kvB<=8k,kp<=512,0.4226,1
128,n<=4,sr<=40%,kvB<=8k,kp=0,0.3583,1
128,n<=4,sr<=70%,kvB<=1k,kp<=1k,0.0082,2
128,n<=4,sr<=70%,kvB<=1k,kp<=2k,0.0369,2
128,n<=4,sr<=70%,kvB<=1k,kp<=4k,0.2349,2
128,n<=4,sr<=70%,kvB<=1k,kp<=512,0.1288,2
128,n<=4,sr<=70%,kvB<=1k,kp=0,0.6037,2
128,n<=4,sr<=70%,kvB<=4k,kp<=1k,0.4123,2
128,n<=4,sr<=70%,kvB<=4k,kp<=2k,0.2152,2
128,n<=4,sr<=70%,kvB<=4k,kp<=4k,-0.0019,2
128,n<=4,sr<=70%,kvB<=4k,kp<=512,0.4389,2
128,n<=4,sr<=70%,kvB<=4k,kp=0,0.4964,2
128,n<=4,sr<=70%,kvB<=8k,kp<=1k,0.3827,1
128,n<=4,sr<=70%,kvB<=8k,kp<=2k,0.4029,1
128,n<=4,sr<=70%,kvB<=8k,kp<=4k,0.287,1
128,n<=4,sr<=70%,kvB<=8k,kp<=512,0.3737,1
128,n<=4,sr<=70%,kvB<=8k,kp=0,0.4014,1
128,n<=4,sr>70%,kvB<=1k,kp<=1k,0.5825,2
128,n<=4,sr>70%,kvB<=1k,kp<=2k,0.7598,2
128,n<=4,sr>70%,kvB<=1k,kp<=4k,0.7724,2
128,n<=4,sr>70%,kvB<=1k,kp<=512,0.4679,2
128,n<=4,sr>70%,kvB<=1k,kp=0,0.6976,2
128,n<=4,sr>70%,kvB<=4k,kp<=1k,0.73,2
128,n<=4,sr>70%,kvB<=4k,kp<=2k,0.4422,2
128,n<=4,sr>70%,kvB<=4k,kp<=4k,0.8944,2
128,n<=4,sr>70%,kvB<=4k,kp<=512,0.4483,2
128,n<=4,sr>70%,kvB<=4k,kp=0,0.8733,2
128,n<=4,sr>70%,kvB<=8k,kp<=1k,0.4701,1
128,n<=4,sr>70%,kvB<=8k,kp<=2k,0.6132,1
128,n<=4,sr>70%,kvB<=8k,kp<=4k,0.3216,1
128,n<=4,sr>70%,kvB<=8k,kp<=512,0.6664,1
128,n<=4,sr>70%,kvB<=8k,kp=0,0.9617,1
128,n<=8,sr<=15%,kvB<=1k,kp<=1k,0.0792,2
128,n<=8,sr<=15%,kvB<=1k,kp<=2k,0.0988,2
128,n<=8,sr<=15%,kvB<=1k,kp<=4k,0.1139,2
128,n<=8,sr<=15%,kvB<=1k,kp<=512,0.2276,2
128,n<=8,sr<=15%,kvB<=1k,kp=0,0.299,2
128,n<=8,sr<=15%,kvB<=4k,kp<=1k,0.3031,2
128,n<=8,sr<=15%,kvB<=4k,kp<=2k,0.227,2
128,n<=8,sr<=15%,kvB<=4k,kp<=4k,-0.0447,2
128,n<=8,sr<=15%,kvB<=4k,kp<=512,0.2878,2
128,n<=8,sr<=15%,kvB<=4k,kp=0,0.2212,2
128,n<=8,sr<=15%,kvB<=8k,kp<=1k,0.2089,1
128,n<=8,sr<=15%,kvB<=8k,kp<=2k,0.2544,1
128,n<=8,sr<=15%,kvB<=8k,kp<=4k,0.2315,1
128,n<=8,sr<=15%,kvB<=8k,kp<=512,0.1861,1
128,n<=8,sr<=15%,kvB<=8k,kp=0,0.1532,1
128,n<=8,sr<=40%,kvB<=1k,kp<=1k,0.1756,4
128,n<=8,sr<=40%,kvB<=1k,kp<=2k,0.0973,4
128,n<=8,sr<=40%,kvB<=1k,kp<=4k,0.1441,4
128,n<=8,sr<=40%,kvB<=1k,kp<=512,0.3021,4
128,n<=8,sr<=40%,kvB<=1k,kp=0,0.2908,4
128,n<=8,sr<=40%,kvB<=4k,kp<=1k,0.2987,4
128,n<=8,sr<=40%,kvB<=4k,kp<=2k,0.296,4
128,n<=8,sr<=40%,kvB<=4k,kp<=4k,0.0492,4
128,n<=8,sr<=40%,kvB<=4k,kp<=512,0.2373,4
128,n<=8,sr<=40%,kvB<=4k,kp=0,0.1584,4
128,n<=8,sr<=40%,kvB<=8k,kp<=1k,0.1813,2
128,n<=8,sr<=40%,kvB<=8k,kp<=2k,0.2383,2
128,n<=8,sr<=40%,kvB<=8k,kp<=4k,0.3239,2
128,n<=8,sr<=40%,kvB<=8k,kp<=512,0.1584,2
128,n<=8,sr<=40%,kvB<=8k,kp=0,0.1047,2
128,n<=8,sr<=70%,kvB<=1k,kp<=1k,-0.0083,2
128,n<=8,sr<=70%,kvB<=1k,kp<=2k,-0.0304,2
128,n<=8,sr<=70%,kvB<=1k,kp<=4k,0.0291,2
128,n<=8,sr<=70%,kvB<=1k,kp<=512,0.3895,2
128,n<=8,sr<=70%,kvB<=1k,kp=0,0.2043,2
128,n<=8,sr<=70%,kvB<=4k,kp<=1k,0.2826,2
128,n<=8,sr<=70%,kvB<=4k,kp<=2k,0.3492,2
128,n<=8,sr<=70%,kvB<=4k,kp<=4k,-0.1154,2
128,n<=8,sr<=70%,kvB<=4k,kp<=512,0.2044,2
128,n<=8,sr<=70%,kvB<=4k,kp=0,0.0579,2
128,n<=8,sr<=70%,kvB<=8k,kp<=1k,0.1941,1
128,n<=8,sr<=70%,kvB<=8k,kp<=2k,0.2434,1
128,n<=8,sr<=70%,kvB<=8k,kp<=4k,0.3456,1
128,n<=8,sr<=70%,kvB<=8k,kp<=512,0.1411,1
128,n<=8,sr<=70%,kvB<=8k,kp=0,0.0149,1
128,n<=8,sr>70%,kvB<=1k,kp<=1k,0.6318,4
128,n<=8,sr>70%,kvB<=1k,kp<=2k,0.4036,4
128,n<=8,sr>70%,kvB<=1k,kp<=4k,0.1685,4
128,n<=8,sr>70%,kvB<=1k,kp<=512,0.7953,4
128,n<=8,sr>70%,kvB<=1k,kp=0,0.4708,4
128,n<=8,sr>70%,kvB<=4k,kp<=1k,0.3174,4
128,n<=8,sr>70%,kvB<=4k,kp<=2k,0.6012,4
128,n<=8,sr>70%,kvB<=4k,kp<=4k,0.6686,4
128,n<=8,sr>70%,kvB<=4k,kp<=512,0.0772,4
128,n<=8,sr>70%,kvB<=4k,kp=0,-0.2398,4
128,n<=8,sr>70%,kvB<=8k,kp<=1k,0.0053,2
128,n<=8,sr>70%,kvB<=8k,kp<=2k,0.0071,2
128,n<=8,sr>70%,kvB<=8k,kp<=4k,0.5307,2
128,n<=8,sr>70%,kvB<=8k,kp<=512,0.0365,2
128,n<=8,sr>70%,kvB<=8k,kp=0,-0.4299,2
256,n<=16,sr<=15%,kvB<=1k,kp<=1k,0.0685,4
256,n<=16,sr<=15%,kvB<=1k,kp<=2k,0.0765,4
256,n<=16,sr<=15%,kvB<=1k,kp<=4k,0.0871,4
256,n<=16,sr<=15%,kvB<=1k,kp<=512,0.1276,4
256,n<=16,sr<=15%,kvB<=1k,kp=0,0.173,4
256,n<=16,sr<=15%,kvB<=4k,kp<=1k,0.1477,4
256,n<=16,sr<=15%,kvB<=4k,kp<=2k,0.1137,4
256,n<=16,sr<=15%,kvB<=4k,kp<=4k,0.0731,4
256,n<=16,sr<=15%,kvB<=4k,kp<=512,0.1301,4
256,n<=16,sr<=15%,kvB<=4k,kp=0,0.1552,4
256,n<=16,sr<=15%,kvB<=8k,kp<=1k,0.1409,2
256,n<=16,sr<=15%,kvB<=8k,kp<=2k,0.111,2
256,n<=16,sr<=15%,kvB<=8k,kp<=4k,0.1122,2
256,n<=16,sr<=15%,kvB<=8k,kp<=512,0.0711,2
256,n<=16,sr<=15%,kvB<=8k,kp=0,0.1585,2
256,n<=16,sr<=40%,kvB<=1k,kp<=1k,0.1832,4
256,n<=16,sr<=40%,kvB<=1k,kp<=2k,0.1922,4
256,n<=16,sr<=40%,kvB<=1k,kp<=4k,0.206,4
256,n<=16,sr<=40%,kvB<=1k,kp<=512,0.2357,4
256,n<=16,sr<=40%,kvB<=1k,kp=0,0.2704,4
256,n<=16,sr<=40%,kvB<=4k,kp<=1k,0.1003,4
256,n<=16,sr<=40%,kvB<=4k,kp<=2k,0.1288,4
256,n<=16,sr<=40%,kvB<=4k,kp<=4k,-0.0121,4
256,n<=16,sr<=40%,kvB<=4k,kp<=512,0.0941,4
256,n<=16,sr<=40%,kvB<=4k,kp=0,0.1348,4
256,n<=16,sr<=40%,kvB<=8k,kp<=1k,0.1744,2
256,n<=16,sr<=40%,kvB<=8k,kp<=2k,0.0969,2
256,n<=16,sr<=40%,kvB<=8k,kp<=4k,0.2616,2
256,n<=16,sr<=40%,kvB<=8k,kp<=512,0.0725,2
256,n<=16,sr<=40%,kvB<=8k,kp=0,0.2038,2
256,n<=16,sr<=70%,kvB<=1k,kp<=1k,0.1071,2
256,n<=16,sr<=70%,kvB<=1k,kp<=2k,0.0664,2
256,n<=16,sr<=70%,kvB<=1k,kp<=4k,0.0957,2
256,n<=16,sr<=70%,kvB<=1k,kp<=512,0.1657,2
256,n<=16,sr<=70%,kvB<=1k,kp=0,0.1656,2
256,n<=16,sr<=70%,kvB<=4k,kp<=1k,0.0892,2
256,n<=16,sr<=70%,kvB<=4k,kp<=2k,0.3242,2
256,n<=16,sr<=70%,kvB<=4k,kp<=4k,0.003,2
256,n<=16,sr<=70%,kvB<=4k,kp<=512,0.0676,2
256,n<=16,sr<=70%,kvB<=4k,kp=0,0.3207,2
256,n<=16,sr<=70%,kvB<=8k,kp<=1k,0.2465,1
256,n<=16,sr<=70%,kvB<=8k,kp<=2k,0.1667,1
256,n<=16,sr<=70%,kvB<=8k,kp<=4k,0.503,1
256,n<=16,sr<=70%,kvB<=8k,kp<=512,0.2809,1
256,n<=16,sr<=70%,kvB<=8k,kp=0,0.3904,1
256,n<=16,sr>70%,kvB<=1k,kp<=1k,0.4845,4
256,n<=16,sr>70%,kvB<=1k,kp<=2k,0.3942,4
256,n<=16,sr>70%,kvB<=1k,kp<=4k,0.432,4
256,n<=16,sr>70%,kvB<=1k,kp<=512,0.5454,4
256,n<=16,sr>70%,kvB<=1k,kp=0,0.5111,4
256,n<=16,sr>70%,kvB<=4k,kp<=1k,0.215,4
256,n<=16,sr>70%,kvB<=4k,kp<=2k,0.6802,4
256,n<=16,sr>70%,kvB<=4k,kp<=4k,0.6198,4
256,n<=16,sr>70%,kvB<=4k,kp<=512,0.126,4
256,n<=16,sr>70%,kvB<=4k,kp=0,0.875,4
256,n<=16,sr>70%,kvB<=8k,kp<=1k,0.8015,2
256,n<=16,sr>70%,kvB<=8k,kp<=2k,0.2348,2
256,n<=16,sr>70%,kvB<=8k,kp<=4k,1.3768,2
256,n<=16,sr>70%,kvB<=8k,kp<=512,1.0571,2
256,n<=16,sr>70%,kvB<=8k,kp=0,1.2987,2
256,n<=2,sr<=70%,kvB<=1k,kp<=1k,0.2744,2
256,n<=2,sr<=70%,kvB<=1k,kp<=2k,-0.094,2
256,n<=2,sr<=70%,kvB<=1k,kp<=4k,-0.5937,2
256,n<=2,sr<=70%,kvB<=1k,kp<=512,0.5634,2
256,n<=2,sr<=70%,kvB<=1k,kp=0,0.4858,2
256,n<=2,sr<=70%,kvB<=4k,kp<=1k,0.5177,2
256,n<=2,sr<=70%,kvB<=4k,kp<=2k,0.8301,2
256,n<=2,sr<=70%,kvB<=4k,kp<=4k,0.565,2
256,n<=2,sr<=70%,kvB<=4k,kp<=512,0.6094,2
256,n<=2,sr<=70%,kvB<=4k,kp=0,0.9071,2
256,n<=2,sr<=70%,kvB<=8k,kp<=1k,0.7607,1
256,n<=2,sr<=70%,kvB<=8k,kp<=2k,0.4927,1
256,n<=2,sr<=70%,kvB<=8k,kp<=4k,0.9448,1
256,n<=2,sr<=70%,kvB<=8k,kp<=512,0.9491,1
256,n<=2,sr<=70%,kvB<=8k,kp=0,0.9795,1
256,n<=32,sr<=15%,kvB<=1k,kp<=1k,0.0678,6
256,n<=32,sr<=15%,kvB<=1k,kp<=2k,0.0731,6
256,n<=32,sr<=15%,kvB<=1k,kp<=4k,0.0749,6
256,n<=32,sr<=15%,kvB<=1k,kp<=512,0.0845,6
256,n<=32,sr<=15%,kvB<=1k,kp=0,0.0974,6
256,n<=32,sr<=15%,kvB<=4k,kp<=1k,0.0402,6
256,n<=32,sr<=15%,kvB<=4k,kp<=2k,0.0401,6
256,n<=32,sr<=15%,kvB<=4k,kp<=4k,0.0135,6
256,n<=32,sr<=15%,kvB<=4k,kp<=512,0.0304,6
256,n<=32,sr<=15%,kvB<=4k,kp=0,0.0594,6
256,n<=32,sr<=15%,kvB<=8k,kp<=1k,0.044,3
256,n<=32,sr<=15%,kvB<=8k,kp<=2k,0.061,3
256,n<=32,sr<=15%,kvB<=8k,kp<=4k,0.0315,3
256,n<=32,sr<=15%,kvB<=8k,kp<=512,0.0434,3
256,n<=32,sr<=15%,kvB<=8k,kp=0,0.0981,3
256,n<=32,sr<=40%,kvB<=1k,kp<=1k,0.1892,2
256,n<=32,sr<=40%,kvB<=1k,kp<=2k,0.2042,2
256,n<=32,sr<=40%,kvB<=1k,kp<=4k,0.207,2
256,n<=32,sr<=40%,kvB<=1k,kp<=512,0.1982,2
256,n<=32,sr<=40%,kvB<=1k,kp=0,0.2001,2
256,n<=32,sr<=40%,kvB<=4k,kp<=1k,0.0068,2
256,n<=32,sr<=40%,kvB<=4k,kp<=2k,0.14,2
256,n<=32,sr<=40%,kvB<=4k,kp<=4k,0.1614,2
256,n<=32,sr<=40%,kvB<=4k,kp<=512,0.0424,2
256,n<=32,sr<=40%,kvB<=4k,kp=0,0.1138,2
256,n<=32,sr<=40%,kvB<=8k,kp<=1k,0.0413,1
256,n<=32,sr<=40%,kvB<=8k,kp<=2k,0.0334,1
256,n<=32,sr<=40%,kvB<=8k,kp<=4k,0.1799,1
256,n<=32,sr<=40%,kvB<=8k,kp<=512,0.0367,1
256,n<=32,sr<=40%,kvB<=8k,kp=0,0.1499,1
