regime,n,nb,ratio,skew,pc,kp,kvs,kv_big,kv_mean,t_mean_us,t_max_us,t_skew_us,alpha
mixed,4,1,0.25,4.0,32,512,512,2048,896,227.074,409.474,364.993,0.7561
mixed,4,1,0.25,4.0,32,512,1024,4096,1792,372.321,710.274,549.667,0.5248
mixed,4,1,0.25,4.0,32,512,2048,8192,3584,635.075,1312.746,916.55,0.4154
mixed,4,1,0.25,4.0,32,1024,128,512,224,185.889,253.696,183.938,-0.0288
mixed,4,1,0.25,4.0,32,1024,256,1024,448,242.914,268.194,247.714,0.1899
mixed,4,1,0.25,4.0,32,1024,512,2048,896,262.083,412.387,366.242,0.693
mixed,4,1,0.25,4.0,32,1024,1024,4096,1792,376.067,711.172,590.149,0.6389
mixed,4,1,0.25,4.0,32,1024,2048,8192,3584,635.493,1316.073,955.942,0.4708
mixed,4,1,0.25,4.0,32,2048,128,512,224,258.402,364.322,256.738,-0.0157
mixed,4,1,0.25,4.0,32,2048,256,1024,448,316.13,408.642,314.721,-0.0152
mixed,4,1,0.25,4.0,32,2048,512,2048,896,409.283,420.131,396.739,-1.1563
mixed,4,1,0.25,4.0,32,2048,1024,4096,1792,411.105,713.508,589.058,0.5885
mixed,4,1,0.25,4.0,32,2048,2048,8192,3584,638.214,1316.808,1034.728,0.5843
mixed,4,1,0.25,4.0,32,4096,128,512,224,404.643,512.005,402.146,-0.0233
mixed,4,1,0.25,4.0,32,4096,256,1024,448,463.011,590.498,459.779,-0.0254
mixed,4,1,0.25,4.0,32,4096,512,2048,896,554.723,711.716,515.811,-0.2479
mixed,4,1,0.25,4.0,32,4096,1024,4096,1792,702.374,719.428,697.157,-0.3059
mixed,4,1,0.25,4.0,32,4096,2048,8192,3584,712.422,1316.841,1027.78,0.5218
mixed,4,1,0.25,4.0,64,0,128,512,224,80.194,185.537,145.503,0.62
mixed,4,1,0.25,4.0,64,0,256,1024,448,136.416,264.161,210.305,0.5784
mixed,4,1,0.25,4.0,64,0,512,2048,896,231.555,414.466,303.52,0.3934
mixed,4,1,0.25,4.0,64,0,1024,4096,1792,377.123,715.332,488.355,0.3289
mixed,4,1,0.25,4.0,64,0,2048,8192,3584,642.437,1315.529,854.758,0.3154
mixed,4,1,0.25,4.0,64,512,128,512,224,149.633,194.498,171.65,0.4907
mixed,4,1,0.25,4.0,64,512,256,1024,448,185.538,264.064,240.033,0.694
mixed,4,1,0.25,4.0,64,512,512,2048,896,229.187,411.809,367.811,0.7591
mixed,4,1,0.25,4.0,64,512,1024,4096,1792,374.404,714.725,551.268,0.5197
mixed,4,1,0.25,4.0,64,512,2048,8192,3584,639.364,1315.849,921.285,0.4167
mixed,4,1,0.25,4.0,64,1024,128,512,224,186.978,255.587,184.577,-0.035
mixed,4,1,0.25,4.0,64,1024,256,1024,448,245.024,270.881,250.85,0.2253
mixed,4,1,0.25,4.0,64,1024,512,2048,896,266.048,415.587,369.122,0.6893
mixed,4,1,0.25,4.0,64,1024,1024,4096,1792,378.179,712.58,592.771,0.6417
mixed,4,1,0.25,4.0,64,1024,2048,8192,3584,638.245,1320.488,959.719,0.4712
mixed,4,1,0.25,4.0,64,2048,128,512,224,259.105,368.576,257.475,-0.0149
mixed,4,1,0.25,4.0,64,2048,256,1024,448,318.851,412.195,317.698,-0.0124
mixed,4,1,0.25,4.0,64,2048,512,2048,896,411.841,421.153,398.371,-1.4465
mixed,4,1,0.25,4.0,64,2048,1024,4096,1792,413.186,717.603,592.741,0.5898
mixed,4,1,0.25,4.0,64,2048,2048,8192,3584,639.779,1317.769,1036.486,0.5851
mixed,4,1,0.25,4.0,64,4096,128,512,224,406.722,514.019,404.483,-0.0209
mixed,4,1,0.25,4.0,64,4096,256,1024,448,464.579,594.086,463.78,-0.0062
mixed,4,1,0.25,4.0,64,4096,512,2048,896,558.274,715.142,521.634,-0.2336
mixed,4,1,0.25,4.0,64,4096,1024,4096,1792,705.221,723.269,701.479,-0.2073
mixed,4,1,0.25,4.0,64,4096,2048,8192,3584,716.678,1321.641,1031.238,0.52
mixed,4,1,0.25,4.0,128,0,128,512,224,107.809,201.122,151.169,0.4647
mixed,4,1,0.25,4.0,128,0,256,1024,448,160.194,274.467,232.355,0.6315
mixed,4,1,0.25,4.0,128,0,512,2048,896,240.482,422.497,328.931,0.4859
mixed,4,1,0.25,4.0,128,0,1024,4096,1792,386.5,713.894,513.252,0.3872
mixed,4,1,0.25,4.0,128,0,2048,8192,3584,641.411,1307.401,880.006,0.3583
mixed,4,1,0.25,4.0,128,512,128,512,224,182.818,262.081,183.52,0.0089
mixed,4,1,0.25,4.0,128,512,256,1024,448,212.641,340.353,263.299,0.3967
mixed,4,1,0.25,4.0,128,512,512,2048,896,305.025,490.818,374.53,0.3741
mixed,4,1,0.25,4.0,128,512,1024,4096,1792,452.802,782.95,582.948,0.3942
mixed,4,1,0.25,4.0,128,512,2048,8192,3584,710.758,1375.37,991.592,0.4226
mixed,4,1,0.25,4.0,128,1024,128,512,224,218.945,299.714,251.843,0.4073
mixed,4,1,0.25,4.0,128,1024,256,1024,448,258.562,377.284,296.097,0.3162
mixed,4,1,0.25,4.0,128,1024,512,2048,896,342.946,531.331,403.331,0.3205
mixed,4,1,0.25,4.0,128,1024,1024,4096,1792,492.964,826.373,597.667,0.314
mixed,4,1,0.25,4.0,128,1024,2048,8192,3584,751.108,1424.903,1025.381,0.4071
mixed,4,1,0.25,4.0,128,2048,128,512,224,291.105,406.883,340.161,0.4237
mixed,4,1,0.25,4.0,128,2048,256,1024,448,375.713,452.516,403.493,0.3617
mixed,4,1,0.25,4.0,128,2048,512,2048,896,418.179,601.06,446.114,0.1527
mixed,4,1,0.25,4.0,128,2048,1024,4096,1792,564.579,902.758,672.482,0.3191
mixed,4,1,0.25,4.0,128,2048,2048,8192,3584,825.285,1505.031,1041.768,0.3185
mixed,4,1,0.25,4.0,128,4096,128,512,224,438.562,591.716,488.549,0.3264
mixed,4,1,0.25,4.0,128,4096,256,1024,448,521.187,705.092,575.587,0.2958
mixed,4,1,0.25,4.0,128,4096,512,2048,896,655.748,746.757,699.397,0.4796
mixed,4,1,0.25,4.0,128,4096,1024,4096,1792,713.444,1045.703,711.237,-0.0066
mixed,4,1,0.25,4.0,128,4096,2048,8192,3584,972.197,1654.025,1192.71,0.3234
mixed,4,1,0.25,4.0,256,0,128,512,224,144.291,246.562,189.792,0.4449
mixed,4,1,0.25,4.0,256,0,256,1024,448,196.961,321.217,259.52,0.5035
mixed,4,1,0.25,4.0,256,0,512,2048,896,286.209,461.314,372.481,0.4927
mixed,4,1,0.25,4.0,256,0,1024,4096,1792,425.442,753.7,569.06,0.4375
mixed,4,1,0.25,4.0,256,0,2048,8192,3584,681.156,1340.073,930.054,0.3777
mixed,4,1,0.25,4.0,256,512,128,512,224,240.9,340.194,264.737,0.2401
mixed,4,1,0.25,4.0,256,512,256,1024,448,288.193,412.419,330.531,0.3408
mixed,4,1,0.25,4.0,256,512,512,2048,896,377.57,568.641,453.252,0.3961
mixed,4,1,0.25,4.0,256,512,1024,4096,1792,530.981,863.717,664.612,0.4016
mixed,4,1,0.25,4.0,256,512,2048,8192,3584,790.948,1458.953,1067.081,0.4134
mixed,4,1,0.25,4.0,256,1024,128,512,224,310.881,405.539,338.434,0.2911
mixed,4,1,0.25,4.0,256,1024,256,1024,448,371.427,489.507,375.49,0.0344
mixed,4,1,0.25,4.0,256,1024,512,2048,896,449.476,636.934,514.306,0.3458
mixed,4,1,0.25,4.0,256,1024,1024,4096,1792,600.388,947.046,715.623,0.3324
mixed,4,1,0.25,4.0,256,1024,2048,8192,3584,872.454,1552.779,1142.119,0.3964
mixed,4,1,0.25,4.0,256,2048,128,512,224,456.676,565.027,484.995,0.2614
mixed,4,1,0.25,4.0,256,2048,256,1024,448,516.289,632.164,547.843,0.2723
mixed,4,1,0.25,4.0,256,2048,512,2048,896,604.26,786.693,597.093,-0.0393
mixed,4,1,0.25,4.0,256,2048,1024,4096,1792,743.204,1083.88,848.838,0.3101
mixed,4,1,0.25,4.0,256,2048,2048,8192,3584,1012.101,1682.923,1230.952,0.3262
mixed,4,1,0.25,4.0,256,4096,128,512,224,749.412,856.71,778.819,0.2741
mixed,4,1,0.25,4.0,256,4096,256,1024,448,807.3,934.342,819.62,0.097
mixed,4,1,0.25,4.0,256,4096,512,2048,896,900.518,1076.934,896.486,-0.0229
mixed,4,1,0.25,4.0,256,4096,1024,4096,1792,1045.862,1379.721,1043.526,-0.007
mixed,4,1,0.25,4.0,256,4096,2048,8192,3584,1296.104,1959.532,1513.547,0.3278
mixed,4,1,0.25,4.0,512,0,128,512,224,262.754,348.449,292.385,0.3458
mixed,4,1,0.25,4.0,512,0,256,1024,448,300.035,432.675,367.683,0.51
mixed,4,1,0.25,4.0,512,0,512,2048,896,392.929,599.526,482.661,0.4343
mixed,4,1,0.25,4.0,512,0,1024,4096,1792,555.717,884.549,695.171,0.4241
mixed,4,1,0.25,4.0,512,0,2048,8192,3584,812.999,1468.585,1087.015,0.418
mixed,4,1,0.25,4.0,512,512,128,512,224,420.419,486.147,435.171,0.2244
mixed,4,1,0.25,4.0,512,512,256,1024,448,461.091,564.387,492.163,0.3008
mixed,4,1,0.25,4.0,512,512,512,2048,896,514.756,753.509,624.293,0.4588
mixed,4,1,0.25,4.0,512,512,1024,4096,1792,711.589,1061.062,840.325,0.3684
mixed,4,1,0.25,4.0,512,512,2048,8192,3584,988.421,1674.922,1277.225,0.4207
mixed,4,1,0.25,4.0,512,1024,128,512,224,563.269,630.884,572.006,0.1292
mixed,4,1,0.25,4.0,512,1024,256,1024,448,598.34,671.46,617.763,0.2656
mixed,4,1,0.25,4.0,512,1024,512,2048,896,655.685,852.39,721.54,0.3348
mixed,4,1,0.25,4.0,512,1024,1024,4096,1792,804.869,1193.705,959.302,0.3972
mixed,4,1,0.25,4.0,512,1024,2048,8192,3584,1110.408,1815.116,1395.979,0.4052
mixed,4,1,0.25,4.0,512,2048,128,512,224,850.63,903.494,851.78,0.0218
mixed,4,1,0.25,4.0,512,2048,256,1024,448,875.942,962.726,887.621,0.1346
mixed,4,1,0.25,4.0,512,2048,512,2048,896,938.182,1040.774,935.751,-0.0237
mixed,4,1,0.25,4.0,512,2048,1024,4096,1792,1020.87,1442.858,1165.032,0.3416
mixed,4,1,0.25,4.0,512,2048,2048,8192,3584,1331.305,2100.879,1633.673,0.3929
mixed,4,1,0.25,4.0,512,4096,128,512,224,1435.498,1454.599,1433.995,-0.0787
mixed,4,1,0.25,4.0,512,4096,256,1024,448,1449.99,1525.864,1449.674,-0.0042
mixed,4,1,0.25,4.0,512,4096,512,2048,896,1497.607,1623.307,1489.417,-0.0652
mixed,4,1,0.25,4.0,512,4096,1024,4096,1792,1595.02,1772.717,1557.225,-0.2127
mixed,4,1,0.25,4.0,512,4096,2048,8192,3584,1738.858,2635.087,2043.887,0.3403
mixed,4,1,0.25,4.0,1024,0,128,512,224,593.731,661.51,609.829,0.2375
mixed,4,1,0.25,4.0,1024,0,256,1024,448,630.021,740.965,664.166,0.3078
mixed,4,1,0.25,4.0,1024,0,512,2048,896,697.539,910.918,784.421,0.4072
mixed,4,1,0.25,4.0,1024,0,1024,4096,1792,869.093,1246.536,1011.494,0.3773
mixed,4,1,0.25,4.0,1024,0,2048,8192,3584,1164.519,1930.415,1448.073,0.3702
mixed,4,1,0.25,4.0,1024,512,128,512,224,860.677,936.809,878.181,0.2299
mixed,4,1,0.25,4.0,1024,512,256,1024,448,901.221,985.798,921.414,0.2388
mixed,4,1,0.25,4.0,1024,512,512,2048,896,963.015,1160.618,1027.113,0.3244
mixed,4,1,0.25,4.0,1024,512,1024,4096,1792,1117.319,1508.33,1259.847,0.3645
mixed,4,1,0.25,4.0,1024,512,2048,8192,3584,1421.928,2205.681,1708.075,0.3651
mixed,4,1,0.25,4.0,1024,1024,128,512,224,1115.11,1188.2,1133.576,0.2526
mixed,4,1,0.25,4.0,1024,1024,256,1024,448,1158.057,1242.823,1176.999,0.2235
mixed,4,1,0.25,4.0,1024,1024,512,2048,896,1216.455,1389.289,1242.281,0.1494
mixed,4,1,0.25,4.0,1024,1024,1024,4096,1792,1341.448,1743.979,1489.161,0.367
mixed,4,1,0.25,4.0,1024,1024,2048,8192,3584,1656.555,2428.815,1940.81,0.3681
mixed,4,1,0.25,4.0,1024,2048,128,512,224,1625.127,1688.745,1634.155,0.1419
mixed,4,1,0.25,4.0,1024,2048,256,1024,448,1657.545,1742.348,1677.58,0.2363
mixed,4,1,0.25,4.0,1024,2048,512,2048,896,1719.594,1850.7,1725.355,0.0439
mixed,4,1,0.25,4.0,1024,2048,1024,4096,1792,1829.321,2190.895,1929.163,0.2761
mixed,4,1,0.25,4.0,1024,2048,2048,8192,3584,2100.431,2855.955,2382.16,0.3729
mixed,4,1,0.25,4.0,1024,4096,128,512,224,2641.711,2701.2,2649.807,0.1361
mixed,4,1,0.25,4.0,1024,4096,256,1024,448,2676.272,2743.599,2684.879,0.1278
mixed,4,1,0.25,4.0,1024,4096,512,2048,896,2716.402,2849.487,2719.983,0.0269
mixed,4,1,0.25,4.0,1024,4096,1024,4096,1792,2823.055,3050.834,2832.02,0.0394
mixed,4,1,0.25,4.0,1024,4096,2048,8192,3584,2996.565,3797.496,3284.05,0.3589
mixed,4,1,0.25,4.0,2048,0,128,512,224,1605.833,1673.226,1621.676,0.2351
mixed,4,1,0.25,4.0,2048,0,256,1024,448,1645.577,1730.922,1665.932,0.2385
mixed,4,1,0.25,4.0,2048,0,512,2048,896,1706.73,1876.715,1732.874,0.1538
mixed,4,1,0.25,4.0,2048,0,1024,4096,1792,1835.436,2234.639,1978.22,0.3577
mixed,4,1,0.25,4.0,2048,0,2048,8192,3584,2147.469,2956.21,2437.359,0.3584
mixed,4,1,0.25,4.0,2048,512,128,512,224,2108.049,2178.863,2123.916,0.2241
mixed,4,1,0.25,4.0,2048,512,256,1024,448,2146.316,2234.093,2166.83,0.2337
mixed,4,1,0.25,4.0,2048,512,512,2048,896,2206.638,2351.089,2217.677,0.0764
mixed,4,1,0.25,4.0,2048,512,1024,4096,1792,2313.645,2721.138,2440.784,0.312
mixed,4,1,0.25,4.0,2048,512,2048,8192,3584,2627.633,3452.662,2918.101,0.3521
mixed,4,1,0.25,4.0,2048,1024,128,512,224,2590.672,2666.097,2609.203,0.2457
mixed,4,1,0.25,4.0,2048,1024,256,1024,448,2634.065,2726.577,2653.906,0.2145
mixed,4,1,0.25,4.0,2048,1024,512,2048,896,2699.728,2831.475,2712.818,0.0994
mixed,4,1,0.25,4.0,2048,1024,1024,4096,1792,2808.241,3174.547,2892.213,0.2292
mixed,4,1,0.25,4.0,2048,1024,2048,8192,3584,3084.213,3919.77,3378.297,0.352
mixed,4,1,0.25,4.0,2048,2048,128,512,224,3566.358,3633.174,3576.729,0.1552
mixed,4,1,0.25,4.0,2048,2048,256,1024,448,3597.589,3693.62,3628.212,0.3189
mixed,4,1,0.25,4.0,2048,2048,512,2048,896,3668.79,3810.197,3677.208,0.0595
mixed,4,1,0.25,4.0,2048,2048,1024,4096,1792,3777.209,4086.295,3798.644,0.0693
mixed,4,1,0.25,4.0,2048,2048,2048,8192,3584,3993.788,4834.272,4280.382,0.341
mixed,4,1,0.25,4.0,2048,4096,128,512,224,5468.806,5552.865,5487.488,0.2222
mixed,4,1,0.25,4.0,2048,4096,256,1024,448,5519.681,5622.76,5536.036,0.1587
mixed,4,1,0.25,4.0,2048,4096,512,2048,896,5585.572,5752.93,5614.212,0.1711
mixed,4,1,0.25,4.0,2048,4096,1024,4096,1792,5723.62,5996.965,5714.309,-0.0341
mixed,4,1,0.25,4.0,2048,4096,2048,8192,3584,5922.374,6669.133,6100.007,0.2379
mixed,4,1,0.25,4.0,4096,0,128,512,224,5003.229,5069.088,5018.751,0.2357
mixed,4,1,0.25,4.0,4096,0,256,1024,448,5039.55,5125.374,5062.497,0.2674
mixed,4,1,0.25,4.0,4096,0,512,2048,896,5101.508,5245.282,5111.04,0.0663
mixed,4,1,0.25,4.0,4096,0,1024,4096,1792,5216.898,5546.209,5231.331,0.0438
mixed,4,1,0.25,4.0,4096,0,2048,8192,3584,5447.621,6302.853,5724.964,0.3243
mixed,4,1,0.25,4.0,4096,512,128,512,224,5968.035,6029.189,5984.102,0.2627
mixed,4,1,0.25,4.0,4096,512,256,1024,448,6001.349,6084.902,6020.392,0.2279
mixed,4,1,0.25,4.0,4096,512,512,2048,896,6061.35,6217.543,6081.286,0.1276
mixed,4,1,0.25,4.0,4096,512,1024,4096,1792,6184.516,6480.525,6184.616,0.0003
mixed,4,1,0.25,4.0,4096,512,2048,8192,3584,6392.007,7253.645,6671.211,0.324
mixed,4,1,0.25,4.0,4096,1024,128,512,224,6924.041,6987.592,6940.587,0.2604
mixed,4,1,0.25,4.0,4096,1024,256,1024,448,6959.693,7050.252,6983.28,0.2605
mixed,4,1,0.25,4.0,4096,1024,512,2048,896,7023.661,7168.846,7033.485,0.0677
mixed,4,1,0.25,4.0,4096,1024,1024,4096,1792,7134.447,7405.806,7139.276,0.0178
mixed,4,1,0.25,4.0,4096,1024,2048,8192,3584,7346.51,8167.955,7589.2,0.2954
mixed,4,1,0.25,4.0,4096,2048,128,512,224,8832.152,8899.285,8849.462,0.2578
mixed,4,1,0.25,4.0,4096,2048,256,1024,448,8873.399,8957.141,8891.639,0.2178
mixed,4,1,0.25,4.0,4096,2048,512,2048,896,8930.391,9073.654,8939.674,0.0648
mixed,4,1,0.25,4.0,4096,2048,1024,4096,1792,9043.158,9317.947,9049.312,0.0224
mixed,4,1,0.25,4.0,4096,2048,2048,8192,3584,9267.929,10028.99,9423.707,0.2047
mixed,4,1,0.25,4.0,4096,4096,128,512,224,12672.021,12734.933,12686.386,0.2283
mixed,4,1,0.25,4.0,4096,4096,256,1024,448,12703.731,12790.577,12723.573,0.2285
mixed,4,1,0.25,4.0,4096,4096,512,2048,896,12759.793,12903.411,12776.078,0.1134
mixed,4,1,0.25,4.0,4096,4096,1024,4096,1792,12876.723,13139.222,12873.076,-0.0139
mixed,4,1,0.25,4.0,4096,4096,2048,8192,3584,13086.964,13697.557,13111.921,0.0409
mixed,4,1,0.25,4.0,8192,0,128,512,224,17374.252,17438.865,17387.468,0.2045
mixed,4,1,0.25,4.0,8192,0,256,1024,448,17419.183,17503.501,17430.319,0.1321
mixed,4,1,0.25,4.0,8192,0,512,2048,896,17464.176,17626.158,17488.401,0.1496
mixed,4,1,0.25,4.0,8192,0,1024,4096,1792,17589.334,17851.254,17585.749,-0.0137
mixed,4,1,0.25,4.0,8192,0,2048,8192,3584,17798.673,18455.32,17833.205,0.0526
mixed,4,1,0.25,4.0,8192,512,128,512,224,19251.774,19327.321,19265.69,0.1842
mixed,4,1,0.25,4.0,8192,512,256,1024,448,19298.552,19384.7,19318.426,0.2307
mixed,4,1,0.25,4.0,8192,512,512,2048,896,19355.961,19512.12,19375.167,0.123
mixed,4,1,0.25,4.0,8192,512,1024,4096,1792,19473.086,19745.059,19483.422,0.038
mixed,4,1,0.25,4.0,8192,512,2048,8192,3584,19695.17,20318.218,19686.017,-0.0147
mixed,4,1,0.25,4.0,8192,1024,128,512,224,21123.143,21198.478,21143.305,0.2676
mixed,4,1,0.25,4.0,8192,1024,256,1024,448,21165.642,21250.154,21186.667,0.2488
mixed,4,1,0.25,4.0,8192,1024,512,2048,896,21228.175,21370.251,21240.231,0.0849
mixed,4,1,0.25,4.0,8192,1024,1024,4096,1792,21343.788,21621.674,21345.925,0.0077
mixed,4,1,0.25,4.0,8192,1024,2048,8192,3584,21546.669,22145.138,21542.865,-0.0064
mixed,4,1,0.25,4.0,8192,2048,128,512,224,24847.391,24921.506,24870.723,0.3148
mixed,4,1,0.25,4.0,8192,2048,256,1024,448,24893.182,24981.728,24913.218,0.2263
mixed,4,1,0.25,4.0,8192,2048,512,2048,896,24952.774,25103.849,24966.557,0.0912
mixed,4,1,0.25,4.0,8192,2048,1024,4096,1792,25073.348,25339.246,25071.529,-0.0068
mixed,4,1,0.25,4.0,8192,2048,2048,8192,3584,25284.613,25844.646,25279.524,-0.0091
mixed,4,1,0.25,4.0,8192,4096,128,512,224,32411.605,32486.328,32423.806,0.1633
mixed,4,1,0.25,4.0,8192,4096,256,1024,448,32461.464,32559.77,32494.872,0.3398
mixed,4,1,0.25,4.0,8192,4096,512,2048,896,32531.473,32677.371,32544.958,0.0924
mixed,4,1,0.25,4.0,8192,4096,1024,4096,1792,32651.545,32906.583,32647.257,-0.0168
mixed,4,1,0.25,4.0,8192,4096,2048,8192,3584,32848.314,33370.88,32848.762,0.0009
pure,4,2,0.5,4.0,0,0,128,512,320,80.449,102.973,81.76,0.0582
pure,4,2,0.5,4.0,0,0,256,1024,640,113.088,127.424,117.086,0.2789
pure,4,2,0.5,4.0,0,0,512,2048,1280,148.991,181.538,146.146,-0.0874
pure,4,2,0.5,4.0,0,0,1024,4096,2560,213.572,283.007,205.634,-0.1143
pure,4,2,0.5,4.0,0,0,2048,8192,5120,333.666,483.301,327.33,-0.0423
mixed,4,2,0.5,4.0,16,0,128,512,320,130.367,182.688,168.163,0.7224
mixed,4,2,0.5,4.0,16,0,256,1024,640,186.915,260.482,233.826,0.6377
mixed,4,2,0.5,4.0,16,0,512,2048,1280,299.203,411.044,360.899,0.5516
mixed,4,2,0.5,4.0,16,0,1024,4096,2560,486.883,712.1,584.581,0.4338
mixed,4,2,0.5,4.0,16,0,2048,8192,5120,861.319,1308.84,1036.581,0.3916
mixed,4,2,0.5,4.0,16,512,128,512,320,178.914,190.498,178.688,-0.0195
mixed,4,2,0.5,4.0,16,512,256,1024,640,193.442,260.003,250.145,0.8519
mixed,4,2,0.5,4.0,16,512,512,2048,1280,297.89,408.706,400.226,0.9235
mixed,4,2,0.5,4.0,16,512,1024,4096,2560,483.427,709.51,616.803,0.5899
mixed,4,2,0.5,4.0,16,512,2048,8192,5120,863.526,1311.849,1020.84,0.3509
mixed,4,2,0.5,4.0,16,1024,128,512,320,240.546,253.122,215.168,-2.018
mixed,4,2,0.5,4.0,16,1024,256,1024,640,255.105,267.522,254.019,-0.0875
mixed,4,2,0.5,4.0,16,1024,512,2048,1280,300.804,411.299,402.818,0.9232
mixed,4,2,0.5,4.0,16,1024,1024,4096,2560,488.034,709.219,700.324,0.9598
mixed,4,2,0.5,4.0,16,1024,2048,8192,5120,863.845,1315.432,1060.87,0.4363
mixed,4,2,0.5,4.0,16,2048,128,512,320,313.793,364.611,288.418,-0.4993
mixed,4,2,0.5,4.0,16,2048,256,1024,640,371.65,408.227,327.715,-1.2012
mixed,4,2,0.5,4.0,16,2048,512,2048,1280,408.162,418.819,406.082,-0.1952
mixed,4,2,0.5,4.0,16,2048,1024,4096,2560,485.921,714.725,698.532,0.9292
mixed,4,2,0.5,4.0,16,2048,2048,8192,5120,858.693,1313.671,1222.759,0.8002
mixed,4,2,0.5,4.0,16,4096,128,512,320,458.532,510.563,434.051,-0.4705
mixed,4,2,0.5,4.0,16,4096,256,1024,640,516.066,590.724,474.019,-0.5632
mixed,4,2,0.5,4.0,16,4096,512,2048,1280,626.885,712.772,552.005,-0.8718
mixed,4,2,0.5,4.0,16,4096,1024,4096,2560,714.213,718.659,706.854,-1.6552
mixed,4,2,0.5,4.0,16,4096,2048,8192,5120,860.902,1316.871,1211.271,0.7684
mixed,4,2,0.5,4.0,32,0,128,512,320,131.106,182.752,170.817,0.7689
mixed,4,2,0.5,4.0,32,0,256,1024,640,186.595,260.674,233.889,0.6384
mixed,4,2,0.5,4.0,32,0,512,2048,1280,299.65,410.34,361.089,0.5551
mixed,4,2,0.5,4.0,32,0,1024,4096,2560,487.587,712.709,584.867,0.4321
mixed,4,2,0.5,4.0,32,0,2048,8192,5120,861.511,1309.16,1039.494,0.3976
mixed,4,2,0.5,4.0,32,512,128,512,320,178.626,192.64,178.529,-0.0069
mixed,4,2,0.5,4.0,32,512,256,1024,640,193.313,259.778,249.602,0.8469
mixed,4,2,0.5,4.0,32,512,512,2048,1280,297.282,408.482,401.314,0.9355
mixed,4,2,0.5,4.0,32,512,1024,4096,2560,484.866,710.981,617.636,0.5872
mixed,4,2,0.5,4.0,32,512,2048,8192,5120,861.093,1309.899,1025.606,0.3666
mixed,4,2,0.5,4.0,32,1024,128,512,320,241.121,252.706,215.522,-2.2097
mixed,4,2,0.5,4.0,32,1024,256,1024,640,256.161,267.81,253.954,-0.1895
mixed,4,2,0.5,4.0,32,1024,512,2048,1280,300.835,412.003,404.034,0.9283
mixed,4,2,0.5,4.0,32,1024,1024,4096,2560,488.771,710.788,700.676,0.9545
mixed,4,2,0.5,4.0,32,1024,2048,8192,5120,864.612,1315.689,1063.784,0.4415
mixed,4,2,0.5,4.0,32,2048,128,512,320,312.8,364.546,289.218,-0.4557
mixed,4,2,0.5,4.0,32,2048,256,1024,640,370.563,409.411,328.61,-1.0799
mixed,4,2,0.5,4.0,32,2048,512,2048,1280,409.123,419.204,406.531,-0.2571
mixed,4,2,0.5,4.0,32,2048,1024,4096,2560,487.171,714.275,700.101,0.9376
mixed,4,2,0.5,4.0,32,2048,2048,8192,5120,858.376,1316.266,1221.001,0.7919
mixed,4,2,0.5,4.0,32,4096,128,512,320,459.043,513.156,435.171,-0.4412
mixed,4,2,0.5,4.0,32,4096,256,1024,640,516.802,591.426,474.307,-0.5695
mixed,4,2,0.5,4.0,32,4096,512,2048,1280,626.981,710.724,552.194,-0.8931
mixed,4,2,0.5,4.0,32,4096,1024,4096,2560,716.58,719.939,709.637,-2.067
mixed,4,2,0.5,4.0,32,4096,2048,8192,5120,861.159,1315.625,1212.998,0.7742
mixed,4,2,0.5,4.0,64,0,128,512,320,132.963,186.239,172.353,0.7394
mixed,4,2,0.5,4.0,64,0,256,1024,640,191.457,263.488,237.281,0.6362
mixed,4,2,0.5,4.0,64,0,512,2048,1280,303.138,415.523,365.347,0.5535
mixed,4,2,0.5,4.0,64,0,1024,4096,2560,491.361,715.653,589.732,0.4386
mixed,4,2,0.5,4.0,64,0,2048,8192,5120,865.925,1315.303,1042.31,0.3925
mixed,4,2,0.5,4.0,64,512,128,512,320,181.696,194.145,181.922,0.0182
mixed,4,2,0.5,4.0,64,512,256,1024,640,197.442,263.362,252.9,0.8413
mixed,4,2,0.5,4.0,64,512,512,2048,1280,300.321,411.97,404.067,0.9292
mixed,4,2,0.5,4.0,64,512,1024,4096,2560,487.107,713.637,622.437,0.5974
mixed,4,2,0.5,4.0,64,512,2048,8192,5120,862.598,1315.367,1025.799,0.3605
mixed,4,2,0.5,4.0,64,1024,128,512,320,243.522,255.457,218.528,-2.0942
mixed,4,2,0.5,4.0,64,1024,256,1024,640,259.967,272.065,257.986,-0.1637
mixed,4,2,0.5,4.0,64,1024,512,2048,1280,303.395,415.171,405.763,0.9158
mixed,4,2,0.5,4.0,64,1024,1024,4096,2560,490.723,712.902,700.869,0.9458
mixed,4,2,0.5,4.0,64,1024,2048,8192,5120,867.332,1315.944,1067.4,0.446
mixed,4,2,0.5,4.0,64,2048,128,512,320,316.737,369.537,292.195,-0.4648
mixed,4,2,0.5,4.0,64,2048,256,1024,640,373.761,412.769,331.044,-1.0951
mixed,4,2,0.5,4.0,64,2048,512,2048,1280,412.866,422.05,409.474,-0.3693
mixed,4,2,0.5,4.0,64,2048,1024,4096,2560,489.57,718.98,703.142,0.931
mixed,4,2,0.5,4.0,64,2048,2048,8192,5120,860.742,1319.463,1227.656,0.7999
mixed,4,2,0.5,4.0,64,4096,128,512,320,461.669,515.748,439.459,-0.4107
mixed,4,2,0.5,4.0,64,4096,256,1024,640,518.916,593.475,476.708,-0.5661
mixed,4,2,0.5,4.0,64,4096,512,2048,1280,630.595,714.115,553.667,-0.9211
