hardware,model,layer_name,input,kv_cache,latency(ns)
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,input_layernorm,1664,0,70016
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,q_proj,1664,0,41828
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,k_proj,1664,0,41470
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,v_proj,1664,0,40496
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,attn,1664,0,291672
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,o_proj,1664,0,51313
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,post_layernorm,1664,0,67134
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,gate_proj,1664,0,40784
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,up_proj,1664,0,39545
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,act_fn,1664,0,52358
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,down_proj,1664,0,41456
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,embedding,1664,0,41224
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,final_layernorm,1664,0,63839
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,lm_head,1664,0,47723
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,input_layernorm,1632,0,69520
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,q_proj,1632,0,41856
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,k_proj,1632,0,41138
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,v_proj,1632,0,40096
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,attn,1632,0,293554
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,o_proj,1632,0,51095
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,post_layernorm,1632,0,67400
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,gate_proj,1632,0,40885
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,up_proj,1632,0,39413
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,act_fn,1632,0,52565
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,down_proj,1632,0,40769
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,embedding,1632,0,40912
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,final_layernorm,1632,0,63041
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,lm_head,1632,0,46719
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,input_layernorm,1600,0,69349
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,q_proj,1600,0,42142
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,k_proj,1600,0,40947
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,v_proj,1600,0,40029
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,attn,1600,0,292713
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,o_proj,1600,0,50798
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,post_layernorm,1600,0,66918
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,gate_proj,1600,0,40720
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,up_proj,1600,0,39735
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,act_fn,1600,0,52389
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,down_proj,1600,0,40541
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,embedding,1600,0,41049
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,final_layernorm,1600,0,63260
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,lm_head,1600,0,47376
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,input_layernorm,1568,0,70151
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,q_proj,1568,0,42031
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,k_proj,1568,0,41691
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,v_proj,1568,0,40190
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,attn,1568,0,292658
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,o_proj,1568,0,51062
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,post_layernorm,1568,0,67144
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,gate_proj,1568,0,40836
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,up_proj,1568,0,39589
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,act_fn,1568,0,52222
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,down_proj,1568,0,41365
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,embedding,1568,0,41385
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,final_layernorm,1568,0,63292
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,lm_head,1568,0,47059
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,input_layernorm,1536,0,70393
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,q_proj,1536,0,41985
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,k_proj,1536,0,40994
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,v_proj,1536,0,40037
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,attn,1536,0,293905
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,o_proj,1536,0,51526
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,post_layernorm,1536,0,66665
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,gate_proj,1536,0,40919
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,up_proj,1536,0,39759
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,act_fn,1536,0,52396
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,down_proj,1536,0,41116
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,embedding,1536,0,40890
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,final_layernorm,1536,0,63457
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,lm_head,1536,0,46924
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,input_layernorm,1504,0,69988
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,q_proj,1504,0,42340
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,k_proj,1504,0,41434
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,v_proj,1504,0,40550
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,attn,1504,0,292376
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,o_proj,1504,0,51659
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,post_layernorm,1504,0,67129
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,gate_proj,1504,0,40911
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,up_proj,1504,0,40524
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,act_fn,1504,0,52739
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,down_proj,1504,0,41388
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,embedding,1504,0,41644
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,final_layernorm,1504,0,63875
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,lm_head,1504,0,47694
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,input_layernorm,1472,0,70154
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,q_proj,1472,0,41886
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,k_proj,1472,0,42113
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,v_proj,1472,0,40353
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,attn,1472,0,295353
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,o_proj,1472,0,51530
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,post_layernorm,1472,0,67527
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,gate_proj,1472,0,41153
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,up_proj,1472,0,39833
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,act_fn,1472,0,52145
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,down_proj,1472,0,41193
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,embedding,1472,0,41277
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,final_layernorm,1472,0,63017
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,lm_head,1472,0,47260
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,input_layernorm,1440,0,69769
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,q_proj,1440,0,41800
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,k_proj,1440,0,40918
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,v_proj,1440,0,40109
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,attn,1440,0,289580
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,o_proj,1440,0,51362
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,post_layernorm,1440,0,66067
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,gate_proj,1440,0,40697
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,up_proj,1440,0,39201
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,act_fn,1440,0,53700
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,down_proj,1440,0,40695
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,embedding,1440,0,40190
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,final_layernorm,1440,0,63691
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,lm_head,1440,0,46806
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,input_layernorm,1408,0,68957
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,q_proj,1408,0,41829
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,k_proj,1408,0,41497
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,v_proj,1408,0,39610
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,attn,1408,0,290955
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,o_proj,1408,0,50664
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,post_layernorm,1408,0,66355
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,gate_proj,1408,0,40619
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,up_proj,1408,0,38952
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,act_fn,1408,0,52286
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,down_proj,1408,0,40850
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,embedding,1408,0,40983
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,final_layernorm,1408,0,62049
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,lm_head,1408,0,46451
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,input_layernorm,1376,0,69458
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,q_proj,1376,0,41474
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,k_proj,1376,0,41435
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,v_proj,1376,0,40352
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,attn,1376,0,292329
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,o_proj,1376,0,50886
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,post_layernorm,1376,0,66511
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,gate_proj,1376,0,40658
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,up_proj,1376,0,39343
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,act_fn,1376,0,52994
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,down_proj,1376,0,41324
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,embedding,1376,0,41351
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,final_layernorm,1376,0,63330
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,lm_head,1376,0,46939
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,input_layernorm,1344,0,69476
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,q_proj,1344,0,41770
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,k_proj,1344,0,40685
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,v_proj,1344,0,40098
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,attn,1344,0,291806
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,o_proj,1344,0,51317
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,post_layernorm,1344,0,66244
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,gate_proj,1344,0,39957
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,up_proj,1344,0,39358
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,act_fn,1344,0,52470
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,down_proj,1344,0,40413
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,embedding,1344,0,41247
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,final_layernorm,1344,0,63337
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,lm_head,1344,0,47118
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,input_layernorm,1312,0,69444
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,q_proj,1312,0,42177
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,k_proj,1312,0,41297
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,v_proj,1312,0,40810
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,attn,1312,0,292215
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,o_proj,1312,0,52028
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,post_layernorm,1312,0,66907
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,gate_proj,1312,0,40393
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,up_proj,1312,0,40212
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,act_fn,1312,0,51948
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,down_proj,1312,0,40576
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,embedding,1312,0,41150
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,final_layernorm,1312,0,63561
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,lm_head,1312,0,47189
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,input_layernorm,1280,0,69564
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,q_proj,1280,0,41533
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,k_proj,1280,0,41146
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,v_proj,1280,0,40171
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,attn,1280,0,292909
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,o_proj,1280,0,50905
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,post_layernorm,1280,0,66873
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,gate_proj,1280,0,41203
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,up_proj,1280,0,39436
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,act_fn,1280,0,52682
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,down_proj,1280,0,40679
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,embedding,1280,0,40812
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,final_layernorm,1280,0,63921
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,lm_head,1280,0,47416
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,input_layernorm,1248,0,69739
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,q_proj,1248,0,41983
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,k_proj,1248,0,41365
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,v_proj,1248,0,39973
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,attn,1248,0,293262
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,o_proj,1248,0,51727
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,post_layernorm,1248,0,66968
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,gate_proj,1248,0,40572
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,up_proj,1248,0,39194
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,act_fn,1248,0,52775
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,down_proj,1248,0,40864
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,embedding,1248,0,41138
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,final_layernorm,1248,0,62756
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,lm_head,1248,0,46831
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,input_layernorm,1216,0,69264
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,q_proj,1216,0,41973
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,k_proj,1216,0,40856
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,v_proj,1216,0,40262
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,attn,1216,0,293417
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,o_proj,1216,0,51321
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,post_layernorm,1216,0,66851
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,gate_proj,1216,0,40956
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,up_proj,1216,0,39452
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,act_fn,1216,0,52480
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,down_proj,1216,0,40776
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,embedding,1216,0,40804
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,final_layernorm,1216,0,63161
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,lm_head,1216,0,47177
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,input_layernorm,1184,0,70002
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,q_proj,1184,0,42358
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,k_proj,1184,0,41327
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,v_proj,1184,0,40460
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,attn,1184,0,294143
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,o_proj,1184,0,51760
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,post_layernorm,1184,0,66444
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,gate_proj,1184,0,40819
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,up_proj,1184,0,39779
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,act_fn,1184,0,52431
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,down_proj,1184,0,40801
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,embedding,1184,0,41053
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,final_layernorm,1184,0,62992
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,lm_head,1184,0,47201
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,input_layernorm,1152,0,69830
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,q_proj,1152,0,41840
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,k_proj,1152,0,40807
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,v_proj,1152,0,40015
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,attn,1152,0,295314
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,o_proj,1152,0,50974
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,post_layernorm,1152,0,66774
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,gate_proj,1152,0,40850
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,up_proj,1152,0,39503
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,act_fn,1152,0,52261
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,down_proj,1152,0,41879
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,embedding,1152,0,40939
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,final_layernorm,1152,0,62918
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,lm_head,1152,0,47099
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,input_layernorm,1120,0,69957
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,q_proj,1120,0,41885
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,k_proj,1120,0,41232
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,v_proj,1120,0,40699
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,attn,1120,0,294525
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,o_proj,1120,0,51740
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,post_layernorm,1120,0,67154
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,gate_proj,1120,0,41512
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,up_proj,1120,0,39552
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,act_fn,1120,0,52606
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,down_proj,1120,0,40624
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,embedding,1120,0,40985
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,final_layernorm,1120,0,63594
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,lm_head,1120,0,47564
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,input_layernorm,1088,0,69666
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,q_proj,1088,0,42095
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,k_proj,1088,0,40918
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,v_proj,1088,0,40280
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,attn,1088,0,290836
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,o_proj,1088,0,51300
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,post_layernorm,1088,0,67039
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,gate_proj,1088,0,40464
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,up_proj,1088,0,39808
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,act_fn,1088,0,52937
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,down_proj,1088,0,40632
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,embedding,1088,0,41022
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,final_layernorm,1088,0,63190
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,lm_head,1088,0,47112
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,input_layernorm,1056,0,69455
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,q_proj,1056,0,42130
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,k_proj,1056,0,41771
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,v_proj,1056,0,39585
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,attn,1056,0,296582
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,o_proj,1056,0,50538
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,post_layernorm,1056,0,66526
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,gate_proj,1056,0,40791
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,up_proj,1056,0,39779
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,act_fn,1056,0,52624
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,down_proj,1056,0,41617
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,embedding,1056,0,41186
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,final_layernorm,1056,0,63191
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,lm_head,1056,0,47586
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,input_layernorm,1024,0,69427
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,q_proj,1024,0,42092
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,k_proj,1024,0,40917
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,v_proj,1024,0,40559
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,attn,1024,0,294040
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,o_proj,1024,0,51444
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,post_layernorm,1024,0,66868
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,gate_proj,1024,0,40451
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,up_proj,1024,0,39549
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,act_fn,1024,0,52674
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,down_proj,1024,0,40511
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,embedding,1024,0,40862
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,final_layernorm,1024,0,63142
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,lm_head,1024,0,47617
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,input_layernorm,992,0,69500
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,q_proj,992,0,41796
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,k_proj,992,0,41270
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,v_proj,992,0,40037
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,attn,992,0,292405
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,o_proj,992,0,51378
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,post_layernorm,992,0,66735
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,gate_proj,992,0,40721
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,up_proj,992,0,39621
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,act_fn,992,0,52557
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,down_proj,992,0,40798
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,embedding,992,0,40929
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,final_layernorm,992,0,63274
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,lm_head,992,0,46607
