hardware,model,layer_name,input,kv_cache,latency(ns),scaled_latency(ns)
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,v_proj,1760,0,40450,40570
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,attn,1760,0,300459,301354
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,o_proj,1760,0,51770,51924
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,post_layernorm,1760,0,66784,66983
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,gate_proj,1760,0,41015,41137
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,up_proj,1760,0,39541,39658
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,act_fn,1760,0,53010,53168
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,down_proj,1760,0,41325,41448
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,embedding,1760,0,40875,40996
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,final_layernorm,1760,0,63810,64000
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,lm_head,1760,0,47499,47640
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,input_layernorm,1728,0,69299,69505
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,q_proj,1728,0,41878,42002
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,k_proj,1728,0,41677,41801
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,v_proj,1728,0,40395,40515
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,attn,1728,0,292941,293814
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,o_proj,1728,0,50900,51051
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,post_layernorm,1728,0,66962,67161
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,gate_proj,1728,0,40626,40747
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,up_proj,1728,0,39573,39690
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,act_fn,1728,0,52581,52737
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,down_proj,1728,0,41004,41126
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,embedding,1728,0,41203,41325
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,final_layernorm,1728,0,63563,63752
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,lm_head,1728,0,47497,47638
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,input_layernorm,1696,0,69622,69829
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,q_proj,1696,0,41386,41509
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,k_proj,1696,0,41850,41974
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,v_proj,1696,0,40303,40423
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,attn,1696,0,293284,294158
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,o_proj,1696,0,50804,50955
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,post_layernorm,1696,0,67342,67542
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,gate_proj,1696,0,40206,40325
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,up_proj,1696,0,39192,39308
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,act_fn,1696,0,52841,52998
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,down_proj,1696,0,41456,41579
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,embedding,1696,0,41080,41202
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,final_layernorm,1696,0,63118,63306
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,lm_head,1696,0,47068,47208
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,input_layernorm,1664,0,70016,70224
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,q_proj,1664,0,41828,41952
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,k_proj,1664,0,41470,41593
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,v_proj,1664,0,40496,40616
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,attn,1664,0,291672,292541
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,o_proj,1664,0,51313,51465
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,post_layernorm,1664,0,67134,67334
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,gate_proj,1664,0,40784,40905
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,up_proj,1664,0,39545,39662
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,act_fn,1664,0,52358,52514
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,down_proj,1664,0,41456,41579
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,embedding,1664,0,41224,41346
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,final_layernorm,1664,0,63839,64029
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,lm_head,1664,0,47723,47865
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,input_layernorm,1632,0,69520,69727
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,q_proj,1632,0,41856,41980
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,k_proj,1632,0,41138,41260
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,v_proj,1632,0,40096,40215
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,attn,1632,0,293554,294429
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,o_proj,1632,0,51095,51247
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,post_layernorm,1632,0,67400,67600
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,gate_proj,1632,0,40885,41006
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,up_proj,1632,0,39413,39530
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,act_fn,1632,0,52565,52721
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,down_proj,1632,0,40769,40890
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,embedding,1632,0,40912,41033
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,final_layernorm,1632,0,63041,63228
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,lm_head,1632,0,46719,46858
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,input_layernorm,1600,0,69349,69555
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,q_proj,1600,0,42142,42267
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,k_proj,1600,0,40947,41069
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,v_proj,1600,0,40029,40148
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,attn,1600,0,292713,293585
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,o_proj,1600,0,50798,50949
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,post_layernorm,1600,0,66918,67117
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,gate_proj,1600,0,40720,40841
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,up_proj,1600,0,39735,39853
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,act_fn,1600,0,52389,52545
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,down_proj,1600,0,40541,40661
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,embedding,1600,0,41049,41171
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,final_layernorm,1600,0,63260,63448
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,lm_head,1600,0,47376,47517
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,input_layernorm,1568,0,70151,70360
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,q_proj,1568,0,42031,42156
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,k_proj,1568,0,41691,41815
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,v_proj,1568,0,40190,40309
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,attn,1568,0,292658,293530
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,o_proj,1568,0,51062,51214
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,post_layernorm,1568,0,67144,67344
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,gate_proj,1568,0,40836,40957
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,up_proj,1568,0,39589,39707
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,act_fn,1568,0,52222,52377
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,down_proj,1568,0,41365,41488
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,embedding,1568,0,41385,41508
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,final_layernorm,1568,0,63292,63480
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,lm_head,1568,0,47059,47199
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,input_layernorm,1536,0,70393,70602
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,q_proj,1536,0,41985,42110
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,k_proj,1536,0,40994,41116
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,v_proj,1536,0,40037,40156
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,attn,1536,0,293905,294781
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,o_proj,1536,0,51526,51679
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,post_layernorm,1536,0,66665,66863
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,gate_proj,1536,0,40919,41040
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,up_proj,1536,0,39759,39877
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,act_fn,1536,0,52396,52552
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,down_proj,1536,0,41116,41238
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,embedding,1536,0,40890,41011
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,final_layernorm,1536,0,63457,63646
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,lm_head,1536,0,46924,47063
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,input_layernorm,1504,0,69988,70196
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,q_proj,1504,0,42340,42466
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,k_proj,1504,0,41434,41557
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,v_proj,1504,0,40550,40670
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,attn,1504,0,292376,293247
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,o_proj,1504,0,51659,51813
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,post_layernorm,1504,0,67129,67329
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,gate_proj,1504,0,40911,41032
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,up_proj,1504,0,40524,40644
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,act_fn,1504,0,52739,52896
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,down_proj,1504,0,41388,41511
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,embedding,1504,0,41644,41768
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,final_layernorm,1504,0,63875,64065
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,lm_head,1504,0,47694,47836
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,input_layernorm,1472,0,70154,70363
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,q_proj,1472,0,41886,42010
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,k_proj,1472,0,42113,42238
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,v_proj,1472,0,40353,40473
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,attn,1472,0,295353,296233
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,o_proj,1472,0,51530,51683
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,post_layernorm,1472,0,67527,67728
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,gate_proj,1472,0,41153,41275
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,up_proj,1472,0,39833,39951
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,act_fn,1472,0,52145,52300
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,down_proj,1472,0,41193,41315
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,embedding,1472,0,41277,41400
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,final_layernorm,1472,0,63017,63204
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,lm_head,1472,0,47260,47400
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,input_layernorm,1440,0,69769,69976
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,q_proj,1440,0,41800,41924
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,k_proj,1440,0,40918,41039
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,v_proj,1440,0,40109,40228
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,attn,1440,0,289580,290443
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,o_proj,1440,0,51362,51515
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,post_layernorm,1440,0,66067,66263
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,gate_proj,1440,0,40697,40818
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,up_proj,1440,0,39201,39317
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,act_fn,1440,0,53700,53860
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,down_proj,1440,0,40695,40816
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,embedding,1440,0,40190,40309
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,final_layernorm,1440,0,63691,63880
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,lm_head,1440,0,46806,46945
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,input_layernorm,1408,0,68957,69162
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,q_proj,1408,0,41829,41953
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,k_proj,1408,0,41497,41620
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,v_proj,1408,0,39610,39728
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,attn,1408,0,290955,291822
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,o_proj,1408,0,50664,50815
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,post_layernorm,1408,0,66355,66552
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,gate_proj,1408,0,40619,40740
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,up_proj,1408,0,38952,39068
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,act_fn,1408,0,52286,52441
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,down_proj,1408,0,40850,40971
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,embedding,1408,0,40983,41105
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,final_layernorm,1408,0,62049,62233
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,lm_head,1408,0,46451,46589
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,input_layernorm,1376,0,69458,69665
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,q_proj,1376,0,41474,41597
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,k_proj,1376,0,41435,41558
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,v_proj,1376,0,40352,40472
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,attn,1376,0,292329,293200
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,o_proj,1376,0,50886,51037
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,post_layernorm,1376,0,66511,66709
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,gate_proj,1376,0,40658,40779
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,up_proj,1376,0,39343,39460
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,act_fn,1376,0,52994,53151
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,down_proj,1376,0,41324,41447
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,embedding,1376,0,41351,41474
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,final_layernorm,1376,0,63330,63518
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,lm_head,1376,0,46939,47078
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,input_layernorm,1344,0,69476,69683
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,q_proj,1344,0,41770,41894
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,k_proj,1344,0,40685,40806
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,v_proj,1344,0,40098,40217
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,attn,1344,0,291806,292675
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,o_proj,1344,0,51317,51469
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,post_layernorm,1344,0,66244,66441
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,gate_proj,1344,0,39957,40076
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,up_proj,1344,0,39358,39475
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,act_fn,1344,0,52470,52626
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,down_proj,1344,0,40413,40533
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,embedding,1344,0,41247,41369
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,final_layernorm,1344,0,63337,63525
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,lm_head,1344,0,47118,47258
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,input_layernorm,1312,0,69444,69651
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,q_proj,1312,0,42177,42302
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,k_proj,1312,0,41297,41420
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,v_proj,1312,0,40810,40931
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,attn,1312,0,292215,293086
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,o_proj,1312,0,52028,52183
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,post_layernorm,1312,0,66907,67106
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,gate_proj,1312,0,40393,40513
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,up_proj,1312,0,40212,40331
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,act_fn,1312,0,51948,52102
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,down_proj,1312,0,40576,40696
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,embedding,1312,0,41150,41272
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,final_layernorm,1312,0,63561,63750
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,lm_head,1312,0,47189,47329
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,input_layernorm,1280,0,69564,69771
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,q_proj,1280,0,41533,41656
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,k_proj,1280,0,41146,41268
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,v_proj,1280,0,40171,40290
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,attn,1280,0,292909,293782
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,o_proj,1280,0,50905,51056
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,post_layernorm,1280,0,66873,67072
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,gate_proj,1280,0,41203,41325
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,up_proj,1280,0,39436,39553
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,act_fn,1280,0,52682,52839
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,down_proj,1280,0,40679,40800
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,embedding,1280,0,40812,40933
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,final_layernorm,1280,0,63921,64111
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,lm_head,1280,0,47416,47557
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,input_layernorm,1248,0,69739,69946
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,q_proj,1248,0,41983,42108
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,k_proj,1248,0,41365,41488
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,v_proj,1248,0,39973,40092
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,attn,1248,0,293262,294136
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,o_proj,1248,0,51727,51881
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,post_layernorm,1248,0,66968,67167
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,gate_proj,1248,0,40572,40692
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,up_proj,1248,0,39194,39310
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,act_fn,1248,0,52775,52932
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,down_proj,1248,0,40864,40985
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,embedding,1248,0,41138,41260
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,final_layernorm,1248,0,62756,62943
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,lm_head,1248,0,46831,46970
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,input_layernorm,1216,0,69264,69470
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,q_proj,1216,0,41973,42098
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,k_proj,1216,0,40856,40977
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,v_proj,1216,0,40262,40382
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,attn,1216,0,293417,294291
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,o_proj,1216,0,51321,51473
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,post_layernorm,1216,0,66851,67050
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,gate_proj,1216,0,40956,41078
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,up_proj,1216,0,39452,39569
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,act_fn,1216,0,52480,52636
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,down_proj,1216,0,40776,40897
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,embedding,1216,0,40804,40925
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,final_layernorm,1216,0,63161,63349
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,lm_head,1216,0,47177,47317
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,input_layernorm,1184,0,70002,70210
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,q_proj,1184,0,42358,42484
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,k_proj,1184,0,41327,41450
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,v_proj,1184,0,40460,40580
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,attn,1184,0,294143,295019
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,o_proj,1184,0,51760,51914
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,post_layernorm,1184,0,66444,66642
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,gate_proj,1184,0,40819,40940
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,up_proj,1184,0,39779,39897
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,act_fn,1184,0,52431,52587
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,down_proj,1184,0,40801,40922
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,embedding,1184,0,41053,41175
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,final_layernorm,1184,0,62992,63179
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,lm_head,1184,0,47201,47341
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,input_layernorm,1152,0,69830,70038
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,q_proj,1152,0,41840,41964
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,k_proj,1152,0,40807,40928
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,v_proj,1152,0,40015,40134
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,attn,1152,0,295314,296194
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,o_proj,1152,0,50974,51125
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,post_layernorm,1152,0,66774,66973
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,gate_proj,1152,0,40850,40971
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,up_proj,1152,0,39503,39620
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,act_fn,1152,0,52261,52416
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,down_proj,1152,0,41879,42003
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,embedding,1152,0,40939,41061
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,final_layernorm,1152,0,62918,63105
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,lm_head,1152,0,47099,47239
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,input_layernorm,1120,0,69957,70165
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,q_proj,1120,0,41885,42009
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,k_proj,1120,0,41232,41354
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,v_proj,1120,0,40699,40820
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,attn,1120,0,294525,295403
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,o_proj,1120,0,51740,51894
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,post_layernorm,1120,0,67154,67354
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,gate_proj,1120,0,41512,41635
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,up_proj,1120,0,39552,39669
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,act_fn,1120,0,52606,52762
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,down_proj,1120,0,40624,40745
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,embedding,1120,0,40985,41107
